"TOA5","6550","CR6","6550","CR6.Std.06.03","CPU:Lab_atmos_phys.CR6","45515","Thermohygrometer"
"TIMESTAMP","RECORD","TC","RH"
"TS","RN","Deg C","%"
"","","Smp","Smp"
"2021-12-03 09:42:31",257703,20.74,39.93
"2021-12-03 09:42:32",257704,20.74,39.9
"2021-12-03 09:42:33",257705,20.75,39.87
"2021-12-03 09:42:34",257706,20.75,39.85
"2021-12-03 09:42:35",257707,20.76,39.82
"2021-12-03 09:42:36",257708,20.74,39.75
"2021-12-03 09:42:37",257709,20.71,39.71
"2021-12-03 09:42:38",257710,20.75,39.71
"2021-12-03 09:42:39",257711,20.74,39.66
"2021-12-03 09:42:40",257712,20.74,39.62
"2021-12-03 09:42:41",257713,20.72,39.59
"2021-12-03 09:42:42",257714,20.77,39.57
"2021-12-03 09:42:43",257715,20.75,39.52
"2021-12-03 09:42:44",257716,20.77,39.47
"2021-12-03 09:42:45",257717,20.77,39.45
"2021-12-03 09:42:46",257718,20.75,39.42
"2021-12-03 09:42:47",257719,20.76,39.41
"2021-12-03 09:42:48",257720,20.75,39.38
"2021-12-03 09:42:49",257721,20.73,39.33
"2021-12-03 09:42:50",257722,20.75,39.33
"2021-12-03 09:42:51",257723,20.78,39.32
"2021-12-03 09:42:52",257724,20.78,39.29
"2021-12-03 09:42:53",257725,20.77,39.29
"2021-12-03 09:42:54",257726,20.78,39.29
"2021-12-03 09:42:55",257727,20.78,39.29
"2021-12-03 09:42:56",257728,20.76,39.3
"2021-12-03 09:42:57",257729,20.77,39.25
"2021-12-03 09:42:58",257730,20.77,39.22
"2021-12-03 09:42:59",257731,20.75,39.22
"2021-12-03 09:43:00",257732,20.77,39.26
"2021-12-03 09:43:01",257733,20.81,39.23
"2021-12-03 09:43:02",257734,20.8,39.24
"2021-12-03 09:43:03",257735,20.77,39.2
"2021-12-03 09:43:04",257736,20.8,39.21
"2021-12-03 09:43:05",257737,20.78,39.16
"2021-12-03 09:43:06",257738,20.78,39.16
"2021-12-03 09:43:07",257739,20.78,39.16
"2021-12-03 09:43:08",257740,20.8,39.18
"2021-12-03 09:43:09",257741,20.81,39.18
"2021-12-03 09:43:10",257742,20.8,39.17
"2021-12-03 09:43:11",257743,20.81,39.17
"2021-12-03 09:43:12",257744,20.81,39.18
"2021-12-03 09:43:13",257745,20.78,39.19
"2021-12-03 09:43:14",257746,20.79,39.16
"2021-12-03 09:43:15",257747,20.78,39.16
"2021-12-03 09:43:16",257748,20.75,39.16
"2021-12-03 09:43:17",257749,20.79,39.18
"2021-12-03 09:43:18",257750,20.79,39.18
"2021-12-03 09:43:19",257751,20.8,39.18
"2021-12-03 09:43:20",257752,20.75,39.19
"2021-12-03 09:43:21",257753,20.81,39.21
"2021-12-03 09:43:22",257754,20.79,39.22
"2021-12-03 09:43:23",257755,20.81,39.23
"2021-12-03 09:43:24",257756,20.79,39.24
"2021-12-03 09:43:25",257757,20.81,39.25
"2021-12-03 09:43:26",257758,20.81,39.3
"2021-12-03 09:43:27",257759,20.81,39.3
"2021-12-03 09:43:28",257760,20.81,39.35
"2021-12-03 09:43:29",257761,20.82,39.33
"2021-12-03 09:43:30",257762,20.84,39.37
"2021-12-03 09:43:31",257763,20.8,39.37
"2021-12-03 09:43:32",257764,20.81,39.41
"2021-12-03 09:43:33",257765,20.81,39.4
"2021-12-03 09:43:34",257766,20.83,39.48
"2021-12-03 09:43:35",257767,20.83,39.49
"2021-12-03 09:43:36",257768,20.82,39.52
"2021-12-03 09:43:37",257769,20.82,39.54
"2021-12-03 09:43:38",257770,20.81,39.54
"2021-12-03 09:43:39",257771,20.79,39.58
"2021-12-03 09:43:40",257772,20.79,39.55
"2021-12-03 09:43:41",257773,20.8,39.55
"2021-12-03 09:43:42",257774,20.81,39.58
"2021-12-03 09:43:43",257775,20.83,39.57
"2021-12-03 09:43:44",257776,20.83,39.57
"2021-12-03 09:43:45",257777,20.83,39.57
"2021-12-03 09:43:46",257778,20.84,39.54
"2021-12-03 09:43:47",257779,20.84,39.54
"2021-12-03 09:43:48",257780,20.82,39.5
"2021-12-03 09:43:49",257781,20.82,39.46
"2021-12-03 09:43:50",257782,20.82,39.43
"2021-12-03 09:43:51",257783,20.81,39.39
"2021-12-03 09:43:52",257784,20.84,39.36
"2021-12-03 09:43:53",257785,20.85,39.36
"2021-12-03 09:43:54",257786,20.87,39.3
"2021-12-03 09:43:55",257787,20.83,39.27
"2021-12-03 09:43:56",257788,20.87,39.3
"2021-12-03 09:43:57",257789,20.85,39.22
"2021-12-03 09:43:58",257790,20.85,39.23
"2021-12-03 09:43:59",257791,20.84,39.19
"2021-12-03 09:44:00",257792,20.82,39.18
"2021-12-03 09:44:01",257793,20.85,39.18
"2021-12-03 09:44:02",257794,20.86,39.15
"2021-12-03 09:44:03",257795,20.86,39.12
"2021-12-03 09:44:04",257796,20.86,39.12
"2021-12-03 09:44:05",257797,20.87,39.13
"2021-12-03 09:44:06",257798,20.85,39.11
"2021-12-03 09:44:07",257799,20.87,39.09
"2021-12-03 09:44:08",257800,20.87,39.06
"2021-12-03 09:44:09",257801,20.87,39.09
"2021-12-03 09:44:10",257802,20.88,39.08
"2021-12-03 09:44:11",257803,20.88,39.08
"2021-12-03 09:44:12",257804,20.89,39.12
"2021-12-03 09:44:13",257805,20.88,39.12
"2021-12-03 09:44:14",257806,20.86,39.11
"2021-12-03 09:44:15",257807,20.87,39.16
"2021-12-03 09:44:16",257808,20.87,39.22
"2021-12-03 09:44:17",257809,20.89,39.18
"2021-12-03 09:44:18",257810,20.91,39.23
"2021-12-03 09:44:19",257811,20.91,39.23
"2021-12-03 09:44:20",257812,20.9,39.22
"2021-12-03 09:44:21",257813,20.86,39.19
"2021-12-03 09:44:22",257814,20.9,39.18
"2021-12-03 09:44:23",257815,20.87,39.16
"2021-12-03 09:44:24",257816,20.87,39.14
"2021-12-03 09:44:25",257817,20.88,39.1
"2021-12-03 09:44:26",257818,20.89,39.13
"2021-12-03 09:44:27",257819,20.88,39.08
"2021-12-03 09:44:28",257820,20.88,39.08
"2021-12-03 09:44:29",257821,20.87,39.07
"2021-12-03 09:44:30",257822,20.88,39.07
"2021-12-03 09:44:31",257823,20.85,39.03
"2021-12-03 09:44:32",257824,20.88,39
"2021-12-03 09:44:33",257825,20.88,38.94
"2021-12-03 09:44:34",257826,20.87,38.94
"2021-12-03 09:44:35",257827,20.9,38.91
"2021-12-03 09:44:36",257828,20.9,38.91
"2021-12-03 09:44:37",257829,20.9,38.85
"2021-12-03 09:44:38",257830,20.9,38.86
"2021-12-03 09:44:39",257831,20.9,38.86
"2021-12-03 09:44:40",257832,20.9,38.84
"2021-12-03 09:44:41",257833,20.89,38.8
"2021-12-03 09:44:42",257834,20.89,38.81
"2021-12-03 09:44:43",257835,20.87,38.77
"2021-12-03 09:44:44",257836,20.91,38.76
"2021-12-03 09:44:45",257837,20.91,38.77
"2021-12-03 09:44:46",257838,20.93,38.73
"2021-12-03 09:44:47",257839,20.89,38.72
"2021-12-03 09:44:48",257840,20.92,38.71
"2021-12-03 09:44:49",257841,20.9,38.66
"2021-12-03 09:44:50",257842,20.9,38.63
"2021-12-03 09:44:51",257843,20.91,38.63
"2021-12-03 09:44:52",257844,20.95,38.62
"2021-12-03 09:44:53",257845,20.93,38.65
"2021-12-03 09:44:54",257846,20.93,38.65
"2021-12-03 09:44:55",257847,20.92,38.65
"2021-12-03 09:44:56",257848,20.88,38.62
"2021-12-03 09:44:57",257849,20.94,38.68
"2021-12-03 09:44:58",257850,20.92,38.66
"2021-12-03 09:44:59",257851,20.92,38.69
"2021-12-03 09:45:00",257852,20.93,38.69
"2021-12-03 09:45:01",257853,20.95,38.71
"2021-12-03 09:45:02",257854,20.96,38.72
"2021-12-03 09:45:03",257855,20.97,38.71
"2021-12-03 09:45:04",257856,20.97,38.71
"2021-12-03 09:45:05",257857,20.98,38.67
"2021-12-03 09:45:06",257858,20.97,38.66
"2021-12-03 09:45:07",257859,20.97,38.64
"2021-12-03 09:45:08",257860,20.96,38.64
"2021-12-03 09:45:09",257861,20.94,38.64
"2021-12-03 09:45:10",257862,20.97,38.65
"2021-12-03 09:45:11",257863,20.98,38.63
"2021-12-03 09:45:12",257864,20.98,38.6
"2021-12-03 09:45:13",257865,20.99,38.59
"2021-12-03 09:45:14",257866,21,38.6
"2021-12-03 09:45:15",257867,20.97,38.6
"2021-12-03 09:45:16",257868,20.97,38.58
"2021-12-03 09:45:17",257869,20.97,38.58
"2021-12-03 09:45:18",257870,20.99,38.58
"2021-12-03 09:45:19",257871,21,38.6
"2021-12-03 09:45:20",257872,21,38.58
"2021-12-03 09:45:21",257873,21,38.57
"2021-12-03 09:45:22",257874,21,38.54
"2021-12-03 09:45:23",257875,21,38.54
"2021-12-03 09:45:24",257876,20.98,38.52
"2021-12-03 09:45:25",257877,20.98,38.52
"2021-12-03 09:45:26",257878,20.98,38.5
"2021-12-03 09:45:27",257879,20.95,38.52
"2021-12-03 09:45:28",257880,21.01,38.53
"2021-12-03 09:45:29",257881,21.03,38.54
"2021-12-03 09:45:30",257882,21.02,38.53
"2021-12-03 09:45:31",257883,20.98,38.55
"2021-12-03 09:45:32",257884,21.02,38.54
"2021-12-03 09:45:33",257885,21,38.46
"2021-12-03 09:45:34",257886,20.99,38.46
"2021-12-03 09:45:35",257887,20.98,38.47
"2021-12-03 09:45:36",257888,21.02,38.41
"2021-12-03 09:45:37",257889,21.03,38.46
"2021-12-03 09:45:38",257890,21.04,38.43
"2021-12-03 09:45:39",257891,21.03,38.43
"2021-12-03 09:45:40",257892,20.99,38.39
"2021-12-03 09:45:41",257893,21.01,38.43
"2021-12-03 09:45:42",257894,21.01,38.41
"2021-12-03 09:45:43",257895,20.99,38.41
"2021-12-03 09:45:44",257896,20.99,38.41
"2021-12-03 09:45:45",257897,21.02,38.4
"2021-12-03 09:45:46",257898,21.03,38.38
"2021-12-03 09:45:47",257899,21.02,38.38
"2021-12-03 09:45:48",257900,21.03,38.37
"2021-12-03 09:45:49",257901,21.02,38.33
"2021-12-03 09:45:50",257902,21.01,38.39
"2021-12-03 09:45:51",257903,20.98,38.37
"2021-12-03 09:45:52",257904,20.99,38.38
"2021-12-03 09:45:53",257905,20.99,38.37
"2021-12-03 09:45:54",257906,21.02,38.39
"2021-12-03 09:45:55",257907,21.03,38.39
"2021-12-03 09:45:56",257908,21.03,38.39
"2021-12-03 09:45:57",257909,21.01,38.39
"2021-12-03 09:45:58",257910,21.02,38.39
"2021-12-03 09:45:59",257911,21.03,38.4
"2021-12-03 09:46:00",257912,21.04,38.32
"2021-12-03 09:46:01",257913,21,38.38
"2021-12-03 09:46:02",257914,21.01,38.44
"2021-12-03 09:46:03",257915,21.02,38.45
"2021-12-03 09:46:04",257916,21.03,38.45
"2021-12-03 09:46:05",257917,21.03,38.49
"2021-12-03 09:46:06",257918,21.05,38.48
"2021-12-03 09:46:07",257919,21.04,38.49
"2021-12-03 09:46:08",257920,21.03,38.55
"2021-12-03 09:46:09",257921,21.02,38.53
"2021-12-03 09:46:10",257922,21.03,38.6
"2021-12-03 09:46:11",257923,20.99,38.6
"2021-12-03 09:46:12",257924,21.02,38.61
"2021-12-03 09:46:13",257925,21.04,38.61
"2021-12-03 09:46:14",257926,21.04,38.61
"2021-12-03 09:46:15",257927,21.01,38.66
"2021-12-03 09:46:16",257928,21.05,38.66
"2021-12-03 09:46:17",257929,21.05,38.64
"2021-12-03 09:46:18",257930,21.03,38.7
"2021-12-03 09:46:19",257931,21.04,38.72
"2021-12-03 09:46:20",257932,21.05,38.71
"2021-12-03 09:46:21",257933,21.07,38.76
"2021-12-03 09:46:22",257934,21.06,38.76
"2021-12-03 09:46:23",257935,21.07,38.73
"2021-12-03 09:46:24",257936,21.03,38.7
"2021-12-03 09:46:25",257937,21.07,38.7
"2021-12-03 09:46:26",257938,21.05,38.68
"2021-12-03 09:46:27",257939,21.06,38.68
"2021-12-03 09:46:28",257940,21.07,38.62
"2021-12-03 09:46:29",257941,21.1,38.63
"2021-12-03 09:46:30",257942,21.11,38.64
"2021-12-03 09:46:31",257943,21.1,38.69
"2021-12-03 09:46:32",257944,21.08,38.83
"2021-12-03 09:46:33",257945,21.06,38.8
"2021-12-03 09:46:34",257946,21.11,38.95
"2021-12-03 09:46:35",257947,21.09,39.08
"2021-12-03 09:46:36",257948,21.1,39.22
"2021-12-03 09:46:37",257949,21.1,39.36
"2021-12-03 09:46:38",257950,21.13,39.43
"2021-12-03 09:46:39",257951,21.13,39.46
"2021-12-03 09:46:40",257952,21.12,39.4
"2021-12-03 09:46:41",257953,21.12,39.39
"2021-12-03 09:46:42",257954,21.13,39.39
"2021-12-03 09:46:43",257955,21.13,39.35
"2021-12-03 09:46:44",257956,21.09,39.33
"2021-12-03 09:46:45",257957,21.12,39.28
"2021-12-03 09:46:46",257958,21.12,39.22
"2021-12-03 09:46:47",257959,21.14,39.18
"2021-12-03 09:46:48",257960,21.12,39.12
"2021-12-03 09:46:49",257961,21.13,39.05
"2021-12-03 09:46:50",257962,21.14,38.97
"2021-12-03 09:46:51",257963,21.13,38.96
"2021-12-03 09:46:52",257964,21.11,38.88
"2021-12-03 09:46:53",257965,21.11,38.83
"2021-12-03 09:46:54",257966,21.11,38.79
"2021-12-03 09:46:55",257967,21.11,38.74
"2021-12-03 09:46:56",257968,21.15,38.7
"2021-12-03 09:46:57",257969,21.15,38.65
"2021-12-03 09:46:58",257970,21.15,38.6
"2021-12-03 09:46:59",257971,21.11,38.61
"2021-12-03 09:47:00",257972,21.14,38.63
"2021-12-03 09:47:01",257973,21.1,38.63
"2021-12-03 09:47:02",257974,21.11,38.73
"2021-12-03 09:47:03",257975,21.11,38.77
"2021-12-03 09:47:04",257976,21.14,38.83
"2021-12-03 09:47:05",257977,21.14,38.92
"2021-12-03 09:47:06",257978,21.15,39.02
"2021-12-03 09:47:07",257979,21.14,39.05
"2021-12-03 09:47:08",257980,21.1,39.02
"2021-12-03 09:47:09",257981,21.18,39.11
"2021-12-03 09:47:10",257982,21.16,39.09
"2021-12-03 09:47:11",257983,21.15,39.07
"2021-12-03 09:47:12",257984,21.16,39.1
"2021-12-03 09:47:13",257985,21.18,39.11
"2021-12-03 09:47:14",257986,21.2,39.09
"2021-12-03 09:47:15",257987,21.2,39.05
"2021-12-03 09:47:16",257988,21.2,39.03
"2021-12-03 09:47:17",257989,21.2,38.99
"2021-12-03 09:47:18",257990,21.23,39
"2021-12-03 09:47:19",257991,21.21,38.91
"2021-12-03 09:47:20",257992,21.22,38.87
"2021-12-03 09:47:21",257993,21.21,38.86
"2021-12-03 09:47:22",257994,21.24,38.83
"2021-12-03 09:47:23",257995,21.23,38.83
"2021-12-03 09:47:24",257996,21.25,38.8
"2021-12-03 09:47:25",257997,21.24,38.77
"2021-12-03 09:47:26",257998,21.24,38.77
"2021-12-03 09:47:27",257999,21.24,38.72
"2021-12-03 09:47:28",258000,21.25,38.7
"2021-12-03 09:47:29",258001,21.26,38.7
"2021-12-03 09:47:30",258002,21.27,38.67
"2021-12-03 09:47:31",258003,21.29,38.68
"2021-12-03 09:47:32",258004,21.28,38.65
"2021-12-03 09:47:33",258005,21.29,38.6
"2021-12-03 09:47:34",258006,21.27,38.57
"2021-12-03 09:47:35",258007,21.29,38.57
"2021-12-03 09:47:36",258008,21.27,38.54
"2021-12-03 09:47:37",258009,21.28,38.53
"2021-12-03 09:47:38",258010,21.29,38.53
"2021-12-03 09:47:39",258011,21.26,38.57
"2021-12-03 09:47:40",258012,21.31,38.64
"2021-12-03 09:47:41",258013,21.32,38.63
"2021-12-03 09:47:42",258014,21.31,38.66
"2021-12-03 09:47:43",258015,21.29,38.68
"2021-12-03 09:47:44",258016,21.31,38.69
"2021-12-03 09:47:45",258017,21.31,38.75
"2021-12-03 09:47:46",258018,21.32,38.78
"2021-12-03 09:47:47",258019,21.31,38.85
"2021-12-03 09:47:48",258020,21.32,38.81
"2021-12-03 09:47:49",258021,21.32,38.8
"2021-12-03 09:47:50",258022,21.32,38.75
"2021-12-03 09:47:51",258023,21.31,38.69
"2021-12-03 09:47:52",258024,21.28,38.67
"2021-12-03 09:47:53",258025,21.32,38.69
"2021-12-03 09:47:54",258026,21.31,38.68
"2021-12-03 09:47:55",258027,21.3,38.74
"2021-12-03 09:47:56",258028,21.3,38.76
"2021-12-03 09:47:57",258029,21.34,38.82
"2021-12-03 09:47:58",258030,21.33,38.9
"2021-12-03 09:47:59",258031,21.33,38.99
"2021-12-03 09:48:00",258032,21.32,39.07
"2021-12-03 09:48:01",258033,21.31,39
"2021-12-03 09:48:02",258034,21.33,39.07
"2021-12-03 09:48:03",258035,21.3,39.05
"2021-12-03 09:48:04",258036,21.3,39.06
"2021-12-03 09:48:05",258037,21.3,38.99
"2021-12-03 09:48:06",258038,21.34,38.96
"2021-12-03 09:48:07",258039,21.32,38.91
"2021-12-03 09:48:08",258040,21.34,38.86
"2021-12-03 09:48:09",258041,21.34,38.86
"2021-12-03 09:48:10",258042,21.34,38.84
"2021-12-03 09:48:11",258043,21.35,38.85
"2021-12-03 09:48:12",258044,21.32,38.79
"2021-12-03 09:48:13",258045,21.32,38.74
"2021-12-03 09:48:14",258046,21.32,38.74
"2021-12-03 09:48:15",258047,21.34,38.75
"2021-12-03 09:48:16",258048,21.35,38.72
"2021-12-03 09:48:17",258049,21.35,38.69
"2021-12-03 09:48:18",258050,21.34,38.64
"2021-12-03 09:48:19",258051,21.34,38.65
"2021-12-03 09:48:20",258052,21.32,38.63
"2021-12-03 09:48:21",258053,21.32,38.55
"2021-12-03 09:48:22",258054,21.33,38.53
"2021-12-03 09:48:23",258055,21.33,38.54
"2021-12-03 09:48:24",258056,21.36,38.54
"2021-12-03 09:48:25",258057,21.35,38.52
"2021-12-03 09:48:26",258058,21.36,38.52
"2021-12-03 09:48:27",258059,21.36,38.49
"2021-12-03 09:48:28",258060,21.36,38.5
"2021-12-03 09:48:29",258061,21.33,38.48
"2021-12-03 09:48:30",258062,21.33,38.48
"2021-12-03 09:48:31",258063,21.32,38.49
"2021-12-03 09:48:32",258064,21.29,38.49
"2021-12-03 09:48:33",258065,21.34,38.51
"2021-12-03 09:48:34",258066,21.34,38.51
"2021-12-03 09:48:35",258067,21.36,38.51
"2021-12-03 09:48:36",258068,21.32,38.51
"2021-12-03 09:48:37",258069,21.36,38.5
"2021-12-03 09:48:38",258070,21.33,38.49
"2021-12-03 09:48:39",258071,21.33,38.49
"2021-12-03 09:48:40",258072,21.33,38.43
"2021-12-03 09:48:41",258073,21.37,38.4
"2021-12-03 09:48:42",258074,21.36,38.39
"2021-12-03 09:48:43",258075,21.36,38.33
"2021-12-03 09:48:44",258076,21.36,38.33
"2021-12-03 09:48:45",258077,21.32,38.29
"2021-12-03 09:48:46",258078,21.38,38.27
"2021-12-03 09:48:47",258079,21.36,38.19
"2021-12-03 09:48:48",258080,21.36,38.14
"2021-12-03 09:48:49",258081,21.36,38.11
"2021-12-03 09:48:50",258082,21.39,38.1
"2021-12-03 09:48:51",258083,21.39,38.07
"2021-12-03 09:48:52",258084,21.39,38.06
"2021-12-03 09:48:53",258085,21.39,38.06
"2021-12-03 09:48:54",258086,21.39,38.05
"2021-12-03 09:48:55",258087,21.4,38.01
"2021-12-03 09:48:56",258088,21.37,37.99
"2021-12-03 09:48:57",258089,21.37,37.96
"2021-12-03 09:48:58",258090,21.36,37.93
"2021-12-03 09:48:59",258091,21.38,37.91
"2021-12-03 09:49:00",258092,21.34,37.89
"2021-12-03 09:49:01",258093,21.38,37.88
"2021-12-03 09:49:02",258094,21.38,37.83
"2021-12-03 09:49:03",258095,21.38,37.83
"2021-12-03 09:49:04",258096,21.36,37.85
"2021-12-03 09:49:05",258097,21.35,37.79
"2021-12-03 09:49:06",258098,21.37,37.77
"2021-12-03 09:49:07",258099,21.37,37.76
"2021-12-03 09:49:08",258100,21.39,37.73
"2021-12-03 09:49:09",258101,21.39,37.73
"2021-12-03 09:49:10",258102,21.37,37.73
"2021-12-03 09:49:11",258103,21.36,37.7
"2021-12-03 09:49:12",258104,21.37,37.7
"2021-12-03 09:49:13",258105,21.36,37.66
"2021-12-03 09:49:14",258106,21.37,37.66
"2021-12-03 09:49:15",258107,21.36,37.63
"2021-12-03 09:49:16",258108,21.35,37.59
"2021-12-03 09:49:17",258109,21.38,37.61
"2021-12-03 09:49:18",258110,21.37,37.61
"2021-12-03 09:49:19",258111,21.37,37.55
"2021-12-03 09:49:20",258112,21.34,37.56
"2021-12-03 09:49:21",258113,21.38,37.56
"2021-12-03 09:49:22",258114,21.36,37.53
"2021-12-03 09:49:23",258115,21.35,37.54
"2021-12-03 09:49:24",258116,21.34,37.54
"2021-12-03 09:49:25",258117,21.37,37.52
"2021-12-03 09:49:26",258118,21.37,37.56
"2021-12-03 09:49:27",258119,21.37,37.56
"2021-12-03 09:49:28",258120,21.35,37.56
"2021-12-03 09:49:29",258121,21.31,37.53
"2021-12-03 09:49:30",258122,21.36,37.57
"2021-12-03 09:49:31",258123,21.34,37.55
"2021-12-03 09:49:32",258124,21.35,37.55
"2021-12-03 09:49:33",258125,21.34,37.55
"2021-12-03 09:49:34",258126,21.36,37.55
"2021-12-03 09:49:35",258127,21.36,37.57
"2021-12-03 09:49:36",258128,21.34,37.58
"2021-12-03 09:49:37",258129,21.34,37.57
"2021-12-03 09:49:38",258130,21.34,37.53
"2021-12-03 09:49:39",258131,21.36,37.58
"2021-12-03 09:49:40",258132,21.32,37.57
"2021-12-03 09:49:41",258133,21.32,37.57
"2021-12-03 09:49:42",258134,21.33,37.58
"2021-12-03 09:49:43",258135,21.37,37.59
"2021-12-03 09:49:44",258136,21.35,37.59
"2021-12-03 09:49:45",258137,21.35,37.59
"2021-12-03 09:49:46",258138,21.35,37.61
"2021-12-03 09:49:47",258139,21.35,37.62
"2021-12-03 09:49:48",258140,21.34,37.65
"2021-12-03 09:49:49",258141,21.34,37.62
"2021-12-03 09:49:50",258142,21.34,37.63
"2021-12-03 09:49:51",258143,21.34,37.63
"2021-12-03 09:49:52",258144,21.37,37.64
"2021-12-03 09:49:53",258145,21.36,37.66
"2021-12-03 09:49:54",258146,21.37,37.69
"2021-12-03 09:49:55",258147,21.37,37.69
"2021-12-03 09:49:56",258148,21.38,37.69
"2021-12-03 09:49:57",258149,21.36,37.68
"2021-12-03 09:49:58",258150,21.37,37.67
"2021-12-03 09:49:59",258151,21.36,37.67
"2021-12-03 09:50:00",258152,21.36,37.67
"2021-12-03 09:50:01",258153,21.38,37.68
"2021-12-03 09:50:02",258154,21.38,37.68
"2021-12-03 09:50:03",258155,21.39,37.68
"2021-12-03 09:50:04",258156,21.36,37.69
"2021-12-03 09:50:05",258157,21.39,37.68
"2021-12-03 09:50:06",258158,21.36,37.66
"2021-12-03 09:50:07",258159,21.37,37.66
"2021-12-03 09:50:08",258160,21.36,37.69
"2021-12-03 09:50:09",258161,21.37,37.65
"2021-12-03 09:50:10",258162,21.38,37.68
"2021-12-03 09:50:11",258163,21.38,37.7
"2021-12-03 09:50:12",258164,21.37,37.68
"2021-12-03 09:50:13",258165,21.34,37.65
"2021-12-03 09:50:14",258166,21.4,37.68
"2021-12-03 09:50:15",258167,21.37,37.66
"2021-12-03 09:50:16",258168,21.35,37.66
"2021-12-03 09:50:17",258169,21.35,37.63
"2021-12-03 09:50:18",258170,21.38,37.67
"2021-12-03 09:50:19",258171,21.37,37.67
"2021-12-03 09:50:20",258172,21.38,37.67
"2021-12-03 09:50:21",258173,21.38,37.66
"2021-12-03 09:50:22",258174,21.36,37.63
"2021-12-03 09:50:23",258175,21.37,37.67
"2021-12-03 09:50:24",258176,21.35,37.63
"2021-12-03 09:50:25",258177,21.34,37.6
"2021-12-03 09:50:26",258178,21.36,37.55
"2021-12-03 09:50:27",258179,21.37,37.57
"2021-12-03 09:50:28",258180,21.38,37.56
"2021-12-03 09:50:29",258181,21.38,37.56
"2021-12-03 09:50:30",258182,21.36,37.56
"2021-12-03 09:50:31",258183,21.37,37.55
"2021-12-03 09:50:32",258184,21.38,37.6
"2021-12-03 09:50:33",258185,21.35,37.58
"2021-12-03 09:50:34",258186,21.35,37.58
"2021-12-03 09:50:35",258187,21.34,37.57
"2021-12-03 09:50:36",258188,21.35,37.6
"2021-12-03 09:50:37",258189,21.35,37.6
"2021-12-03 09:50:38",258190,21.35,37.6
"2021-12-03 09:50:39",258191,21.37,37.6
"2021-12-03 09:50:40",258192,21.37,37.61
"2021-12-03 09:50:41",258193,21.34,37.63
"2021-12-03 09:50:42",258194,21.34,37.6
"2021-12-03 09:50:43",258195,21.34,37.6
"2021-12-03 09:50:44",258196,21.33,37.61
"2021-12-03 09:50:45",258197,21.35,37.66
"2021-12-03 09:50:46",258198,21.36,37.68
"2021-12-03 09:50:47",258199,21.35,37.68
"2021-12-03 09:50:48",258200,21.35,37.75
"2021-12-03 09:50:49",258201,21.35,37.75
"2021-12-03 09:50:50",258202,21.32,37.76
"2021-12-03 09:50:51",258203,21.32,37.79
"2021-12-03 09:50:52",258204,21.32,37.79
"2021-12-03 09:50:53",258205,21.32,37.83
"2021-12-03 09:50:54",258206,21.34,37.86
"2021-12-03 09:50:55",258207,21.34,37.9
"2021-12-03 09:50:56",258208,21.35,37.93
"2021-12-03 09:50:57",258209,21.3,37.94
"2021-12-03 09:50:58",258210,21.37,37.96
"2021-12-03 09:50:59",258211,21.34,37.94
"2021-12-03 09:51:00",258212,21.38,38
"2021-12-03 09:51:01",258213,21.33,37.99
"2021-12-03 09:51:02",258214,21.35,37.97
"2021-12-03 09:51:03",258215,21.36,38.01
"2021-12-03 09:51:04",258216,21.37,38.07
"2021-12-03 09:51:05",258217,21.34,38.07
"2021-12-03 09:51:06",258218,21.3,38.03
"2021-12-03 09:51:07",258219,21.36,38.07
"2021-12-03 09:51:08",258220,21.33,38.05
"2021-12-03 09:51:09",258221,21.34,38.05
"2021-12-03 09:51:10",258222,21.35,37.99
"2021-12-03 09:51:11",258223,21.36,38
"2021-12-03 09:51:12",258224,21.36,38.01
"2021-12-03 09:51:13",258225,21.36,38.01
"2021-12-03 09:51:14",258226,21.36,38
"2021-12-03 09:51:15",258227,21.36,37.96
"2021-12-03 09:51:16",258228,21.37,38.01
"2021-12-03 09:51:17",258229,21.34,37.99
"2021-12-03 09:51:18",258230,21.35,37.99
"2021-12-03 09:51:19",258231,21.34,37.99
"2021-12-03 09:51:20",258232,21.37,38.01
"2021-12-03 09:51:21",258233,21.37,38.01
"2021-12-03 09:51:22",258234,21.36,37.98
"2021-12-03 09:51:23",258235,21.37,37.94
"2021-12-03 09:51:24",258236,21.37,37.94
"2021-12-03 09:51:25",258237,21.36,37.96
"2021-12-03 09:51:26",258238,21.36,37.93
"2021-12-03 09:51:27",258239,21.35,37.87
"2021-12-03 09:51:28",258240,21.36,37.87
"2021-12-03 09:51:29",258241,21.39,37.89
"2021-12-03 09:51:30",258242,21.38,37.89
"2021-12-03 09:51:31",258243,21.36,37.84
"2021-12-03 09:51:32",258244,21.38,37.83
"2021-12-03 09:51:33",258245,21.39,37.84
"2021-12-03 09:51:34",258246,21.34,37.83
"2021-12-03 09:51:35",258247,21.33,37.83
"2021-12-03 09:51:36",258248,21.34,37.83
"2021-12-03 09:51:37",258249,21.3,37.83
"2021-12-03 09:51:38",258250,21.36,37.85
"2021-12-03 09:51:39",258251,21.36,37.84
"2021-12-03 09:51:40",258252,21.33,37.84
"2021-12-03 09:51:41",258253,21.32,37.85
"2021-12-03 09:51:42",258254,21.35,37.85
"2021-12-03 09:51:43",258255,21.33,37.8
"2021-12-03 09:51:44",258256,21.33,37.77
"2021-12-03 09:51:45",258257,21.35,37.77
"2021-12-03 09:51:46",258258,21.34,37.74
