"TOA5","6550","CR6","6550","CR6.Std.06.03","CPU:Lab_atmos_phys.CR6","45515","Sonic_Anemometer"
"TIMESTAMP","RECORD","u","v","w","t"
"TS","RN","m/s","m/s","m/s","C"
"","","Smp","Smp","Smp","Smp"
"2021-12-03 09:15:18.55",5125876,0.055,0.005,0.047,21.63
"2021-12-03 09:15:18.6",5125877,0.054,0.005,0.044,21.66
"2021-12-03 09:15:18.65",5125878,0.055,0.006,0.044,21.61
"2021-12-03 09:15:18.7",5125879,0.053,0.005,0.046,21.62
"2021-12-03 09:15:18.75",5125880,0.054,0.006,0.044,21.62
"2021-12-03 09:15:18.8",5125881,0.052,0.006,0.043,21.65
"2021-12-03 09:15:18.85",5125882,0.053,0.005,0.044,21.61
"2021-12-03 09:15:18.9",5125883,0.052,0.004,0.043,21.63
"2021-12-03 09:15:18.95",5125884,0.05,0.004,0.042,21.7
"2021-12-03 09:15:19",5125885,0.054,0.006,0.043,21.68
"2021-12-03 09:15:19.05",5125886,0.052,0.005,0.046,21.7
"2021-12-03 09:15:19.1",5125887,0.052,0.007,0.043,21.68
"2021-12-03 09:15:19.15",5125888,0.053,0.006,0.044,21.7
"2021-12-03 09:15:19.2",5125889,0.052,0.009,0.043,21.68
"2021-12-03 09:15:19.25",5125890,0.052,0.006,0.044,21.71
"2021-12-03 09:15:19.3",5125891,0.053,0.008,0.046,21.68
"2021-12-03 09:15:19.35",5125892,0.052,0.009,0.046,21.7
"2021-12-03 09:15:19.4",5125893,0.053,0.009,0.044,21.7
"2021-12-03 09:15:19.45",5125894,0.054,0.009,0.044,21.7
"2021-12-03 09:15:19.5",5125895,0.054,0.009,0.045,21.7
"2021-12-03 09:15:19.55",5125896,0.054,0.008,0.044,21.71
"2021-12-03 09:15:19.6",5125897,0.054,0.009,0.043,21.75
"2021-12-03 09:15:19.65",5125898,0.054,0.01,0.045,21.75
"2021-12-03 09:15:19.7",5125899,0.054,0.012,0.043,21.7
"2021-12-03 09:15:19.75",5125900,0.054,0.01,0.045,21.71
"2021-12-03 09:15:19.8",5125901,0.056,0.008,0.044,21.73
"2021-12-03 09:15:19.85",5125902,0.056,0.012,0.045,21.71
"2021-12-03 09:15:19.9",5125903,0.057,0.012,0.043,21.72
"2021-12-03 09:15:19.95",5125904,0.056,0.013,0.043,21.71
"2021-12-03 09:15:20",5125905,0.057,0.012,0.042,21.7
"2021-12-03 09:15:20.05",5125906,0.055,0.014,0.043,21.71
"2021-12-03 09:15:20.1",5125907,0.057,0.013,0.043,21.7
"2021-12-03 09:15:20.15",5125908,0.056,0.012,0.04,21.7
"2021-12-03 09:15:20.2",5125909,0.057,0.015,0.04,21.71
"2021-12-03 09:15:20.25",5125910,0.056,0.015,0.041,21.7
"2021-12-03 09:15:20.3",5125911,0.054,0.016,0.04,21.7
"2021-12-03 09:15:20.35",5125912,0.056,0.016,0.039,21.71
"2021-12-03 09:15:20.4",5125913,0.055,0.016,0.038,21.7
"2021-12-03 09:15:20.45",5125914,0.055,0.019,0.037,21.68
"2021-12-03 09:15:20.5",5125915,0.055,0.018,0.038,21.7
"2021-12-03 09:15:20.55",5125916,0.051,0.017,0.038,21.7
"2021-12-03 09:15:20.6",5125917,0.051,0.02,0.038,21.7
"2021-12-03 09:15:20.65",5125918,0.053,0.02,0.036,21.7
"2021-12-03 09:15:20.7",5125919,0.051,0.017,0.036,21.67
"2021-12-03 09:15:20.75",5125920,0.05,0.02,0.036,21.69
"2021-12-03 09:15:20.8",5125921,0.051,0.018,0.035,21.7
"2021-12-03 09:15:20.85",5125922,0.05,0.018,0.035,21.71
"2021-12-03 09:15:20.9",5125923,0.047,0.018,0.036,21.72
"2021-12-03 09:15:20.95",5125924,0.049,0.019,0.035,21.71
"2021-12-03 09:15:21",5125925,0.047,0.02,0.035,21.66
"2021-12-03 09:15:21.05",5125926,0.048,0.02,0.034,21.65
"2021-12-03 09:15:21.1",5125927,0.048,0.022,0.035,21.68
"2021-12-03 09:15:21.15",5125928,0.049,0.022,0.033,21.63
"2021-12-03 09:15:21.2",5125929,0.047,0.019,0.033,21.65
"2021-12-03 09:15:21.25",5125930,0.048,0.021,0.031,21.63
"2021-12-03 09:15:21.3",5125931,0.048,0.02,0.03,21.62
"2021-12-03 09:15:21.35",5125932,0.047,0.024,0.029,21.61
"2021-12-03 09:15:21.4",5125933,0.048,0.024,0.029,21.61
"2021-12-03 09:15:21.45",5125934,0.05,0.029,0.029,21.59
"2021-12-03 09:15:21.5",5125935,0.05,0.027,0.026,21.56
"2021-12-03 09:15:21.55",5125936,0.05,0.03,0.027,21.57
"2021-12-03 09:15:21.6",5125937,0.051,0.029,0.024,21.53
"2021-12-03 09:15:21.65",5125938,0.051,0.031,0.024,21.53
"2021-12-03 09:15:21.7",5125939,0.051,0.034,0.025,21.53
"2021-12-03 09:15:21.75",5125940,0.051,0.035,0.023,21.53
"2021-12-03 09:15:21.8",5125941,0.052,0.037,0.022,21.51
"2021-12-03 09:15:21.85",5125942,0.054,0.037,0.021,21.54
"2021-12-03 09:15:21.9",5125943,0.054,0.04,0.02,21.51
"2021-12-03 09:15:21.95",5125944,0.053,0.038,0.021,21.47
"2021-12-03 09:15:22",5125945,0.055,0.041,0.021,21.49
"2021-12-03 09:15:22.05",5125946,0.054,0.043,0.019,21.48
"2021-12-03 09:15:22.1",5125947,0.054,0.044,0.016,21.48
"2021-12-03 09:15:22.15",5125948,0.054,0.046,0.015,21.48
"2021-12-03 09:15:22.2",5125949,0.05,0.047,0.015,21.39
"2021-12-03 09:15:22.25",5125950,0.048,0.046,0.012,21.45
"2021-12-03 09:15:22.3",5125951,0.05,0.048,0.012,21.39
"2021-12-03 09:15:22.35",5125952,0.048,0.049,0.009,21.39
"2021-12-03 09:15:22.4",5125953,0.049,0.049,0.009,21.37
"2021-12-03 09:15:22.45",5125954,0.048,0.048,0.01,21.39
"2021-12-03 09:15:22.5",5125955,0.047,0.049,0.006,21.36
"2021-12-03 09:15:22.55",5125956,0.044,0.049,0.007,21.39
"2021-12-03 09:15:22.6",5125957,0.042,0.05,0.005,21.39
"2021-12-03 09:15:22.65",5125958,0.043,0.048,0.007,21.39
"2021-12-03 09:15:22.7",5125959,0.043,0.048,0.005,21.37
"2021-12-03 09:15:22.75",5125960,0.043,0.048,0.004,21.39
"2021-12-03 09:15:22.8",5125961,0.04,0.047,0.004,21.39
"2021-12-03 09:15:22.85",5125962,0.042,0.048,0.005,21.39
"2021-12-03 09:15:22.9",5125963,0.041,0.048,0.003,21.42
"2021-12-03 09:15:22.95",5125964,0.039,0.046,0,21.39
"2021-12-03 09:15:23",5125965,0.04,0.046,0.001,21.42
"2021-12-03 09:15:23.05",5125966,0.04,0.048,0.001,21.44
"2021-12-03 09:15:23.1",5125967,0.04,0.046,0,21.45
"2021-12-03 09:15:23.15",5125968,0.04,0.046,0,21.45
"2021-12-03 09:15:23.2",5125969,0.042,0.047,0.001,21.47
"2021-12-03 09:15:23.25",5125970,0.042,0.046,-0.002,21.47
"2021-12-03 09:15:23.3",5125971,0.044,0.046,0.001,21.44
"2021-12-03 09:15:23.35",5125972,0.042,0.049,0,21.45
"2021-12-03 09:15:23.4",5125973,0.043,0.046,0.001,21.46
"2021-12-03 09:15:23.45",5125974,0.045,0.047,0.001,21.46
"2021-12-03 09:15:23.5",5125975,0.044,0.047,0.002,21.45
"2021-12-03 09:15:23.55",5125976,0.043,0.046,0.002,21.47
"2021-12-03 09:15:23.6",5125977,0.043,0.046,0.002,21.46
"2021-12-03 09:15:23.65",5125978,0.045,0.046,0.002,21.47
"2021-12-03 09:15:23.7",5125979,0.048,0.043,0.003,21.45
"2021-12-03 09:15:23.75",5125980,0.048,0.044,0.005,21.47
"2021-12-03 09:15:23.8",5125981,0.048,0.043,0.004,21.47
"2021-12-03 09:15:23.85",5125982,0.049,0.04,0.007,21.49
"2021-12-03 09:15:23.9",5125983,0.05,0.038,0.007,21.47
"2021-12-03 09:15:23.95",5125984,0.049,0.037,0.008,21.49
"2021-12-03 09:15:24",5125985,0.049,0.034,0.008,21.49
"2021-12-03 09:15:24.05",5125986,0.049,0.034,0.008,21.49
"2021-12-03 09:15:24.1",5125987,0.05,0.031,0.011,21.49
"2021-12-03 09:15:24.15",5125988,0.048,0.029,0.01,21.5
"2021-12-03 09:15:24.2",5125989,0.05,0.028,0.013,21.52
"2021-12-03 09:15:24.25",5125990,0.049,0.025,0.014,21.52
"2021-12-03 09:15:24.3",5125991,0.048,0.025,0.015,21.49
"2021-12-03 09:15:24.35",5125992,0.046,0.024,0.012,21.51
"2021-12-03 09:15:24.4",5125993,0.049,0.023,0.014,21.49
"2021-12-03 09:15:24.45",5125994,0.048,0.019,0.014,21.53
"2021-12-03 09:15:24.5",5125995,0.044,0.021,0.015,21.49
"2021-12-03 09:15:24.55",5125996,0.047,0.022,0.013,21.53
"2021-12-03 09:15:24.6",5125997,0.044,0.021,0.013,21.49
"2021-12-03 09:15:24.65",5125998,0.043,0.024,0.013,21.51
"2021-12-03 09:15:24.7",5125999,0.042,0.025,0.014,21.48
"2021-12-03 09:15:24.75",5126000,0.042,0.023,0.014,21.49
"2021-12-03 09:15:24.8",5126001,0.04,0.024,0.012,21.48
"2021-12-03 09:15:24.85",5126002,0.04,0.025,0.013,21.48
"2021-12-03 09:15:24.9",5126003,0.039,0.024,0.014,21.48
"2021-12-03 09:15:24.95",5126004,0.038,0.024,0.012,21.53
"2021-12-03 09:15:25",5126005,0.037,0.025,0.012,21.49
"2021-12-03 09:15:25.05",5126006,0.037,0.026,0.012,21.48
"2021-12-03 09:15:25.1",5126007,0.038,0.023,0.01,21.48
"2021-12-03 09:15:25.15",5126008,0.038,0.024,0.011,21.48
"2021-12-03 09:15:25.2",5126009,0.037,0.026,0.013,21.49
"2021-12-03 09:15:25.25",5126010,0.036,0.024,0.012,21.47
"2021-12-03 09:15:25.3",5126011,0.036,0.026,0.012,21.47
"2021-12-03 09:15:25.35",5126012,0.037,0.027,0.011,21.47
"2021-12-03 09:15:25.4",5126013,0.037,0.025,0.011,21.47
"2021-12-03 09:15:25.45",5126014,0.035,0.026,0.013,21.48
"2021-12-03 09:15:25.5",5126015,0.036,0.027,0.011,21.51
"2021-12-03 09:15:25.55",5126016,0.036,0.026,0.01,21.53
"2021-12-03 09:15:25.6",5126017,0.034,0.026,0.011,21.51
"2021-12-03 09:15:25.65",5126018,0.032,0.028,0.012,21.53
"2021-12-03 09:15:25.7",5126019,0.034,0.027,0.01,21.51
"2021-12-03 09:15:25.75",5126020,0.034,0.028,0.01,21.53
"2021-12-03 09:15:25.8",5126021,0.034,0.029,0.009,21.53
"2021-12-03 09:15:25.85",5126022,0.034,0.03,0.008,21.53
"2021-12-03 09:15:25.9",5126023,0.033,0.028,0.007,21.53
"2021-12-03 09:15:25.95",5126024,0.037,0.031,0.007,21.53
"2021-12-03 09:15:26",5126025,0.031,0.031,0.006,21.51
"2021-12-03 09:15:26.05",5126026,0.032,0.03,0.006,21.53
"2021-12-03 09:15:26.1",5126027,0.033,0.034,0.006,21.56
"2021-12-03 09:15:26.15",5126028,0.034,0.033,0.006,21.57
"2021-12-03 09:15:26.2",5126029,0.035,0.03,0.005,21.57
"2021-12-03 09:15:26.25",5126030,0.034,0.034,0.006,21.56
"2021-12-03 09:15:26.3",5126031,0.037,0.032,0.008,21.56
"2021-12-03 09:15:26.35",5126032,0.032,0.034,0.006,21.59
"2021-12-03 09:15:26.4",5126033,0.033,0.032,0.008,21.59
"2021-12-03 09:15:26.45",5126034,0.037,0.034,0.008,21.57
"2021-12-03 09:15:26.5",5126035,0.037,0.032,0.008,21.56
"2021-12-03 09:15:26.55",5126036,0.037,0.033,0.008,21.56
"2021-12-03 09:15:26.6",5126037,0.034,0.035,0.008,21.56
"2021-12-03 09:15:26.65",5126038,0.036,0.033,0.009,21.56
"2021-12-03 09:15:26.7",5126039,0.036,0.033,0.008,21.56
"2021-12-03 09:15:26.75",5126040,0.037,0.035,0.01,21.54
"2021-12-03 09:15:26.8",5126041,0.04,0.032,0.009,21.53
"2021-12-03 09:15:26.85",5126042,0.037,0.032,0.009,21.53
"2021-12-03 09:15:26.9",5126043,0.039,0.033,0.012,21.54
"2021-12-03 09:15:26.95",5126044,0.038,0.035,0.011,21.53
"2021-12-03 09:15:27",5126045,0.04,0.031,0.01,21.51
"2021-12-03 09:15:27.05",5126046,0.041,0.033,0.013,21.53
"2021-12-03 09:15:27.1",5126047,0.04,0.034,0.011,21.5
"2021-12-03 09:15:27.15",5126048,0.04,0.033,0.012,21.49
"2021-12-03 09:15:27.2",5126049,0.041,0.032,0.012,21.48
"2021-12-03 09:15:27.25",5126050,0.042,0.037,0.013,21.49
"2021-12-03 09:15:27.3",5126051,0.041,0.034,0.013,21.48
"2021-12-03 09:15:27.35",5126052,0.042,0.034,0.012,21.48
"2021-12-03 09:15:27.4",5126053,0.043,0.034,0.014,21.53
"2021-12-03 09:15:27.45",5126054,0.043,0.035,0.014,21.47
"2021-12-03 09:15:27.5",5126055,0.043,0.035,0.016,21.48
"2021-12-03 09:15:27.55",5126056,0.044,0.039,0.014,21.51
"2021-12-03 09:15:27.6",5126057,0.043,0.037,0.015,21.49
"2021-12-03 09:15:27.65",5126058,0.044,0.039,0.016,21.53
"2021-12-03 09:15:27.7",5126059,0.046,0.039,0.016,21.51
"2021-12-03 09:15:27.75",5126060,0.046,0.041,0.016,21.49
"2021-12-03 09:15:27.8",5126061,0.044,0.037,0.017,21.49
"2021-12-03 09:15:27.85",5126062,0.047,0.039,0.017,21.51
"2021-12-03 09:15:27.9",5126063,0.044,0.039,0.015,21.53
"2021-12-03 09:15:27.95",5126064,0.043,0.038,0.018,21.49
"2021-12-03 09:15:28",5126065,0.045,0.041,0.018,21.51
"2021-12-03 09:15:28.05",5126066,0.046,0.04,0.018,21.49
"2021-12-03 09:15:28.1",5126067,0.044,0.042,0.017,21.49
"2021-12-03 09:15:28.15",5126068,0.043,0.041,0.021,21.5
"2021-12-03 09:15:28.2",5126069,0.044,0.041,0.018,21.55
"2021-12-03 09:15:28.25",5126070,0.045,0.039,0.017,21.5
"2021-12-03 09:15:28.3",5126071,0.042,0.041,0.021,21.58
"2021-12-03 09:15:28.35",5126072,0.044,0.039,0.02,21.56
"2021-12-03 09:15:28.4",5126073,0.043,0.039,0.021,21.57
"2021-12-03 09:15:28.45",5126074,0.04,0.038,0.02,21.61
"2021-12-03 09:15:28.5",5126075,0.04,0.04,0.02,21.61
"2021-12-03 09:15:28.55",5126076,0.041,0.039,0.022,21.61
"2021-12-03 09:15:28.6",5126077,0.04,0.037,0.022,21.59
"2021-12-03 09:15:28.65",5126078,0.041,0.036,0.024,21.61
"2021-12-03 09:15:28.7",5126079,0.04,0.036,0.025,21.61
"2021-12-03 09:15:28.75",5126080,0.039,0.037,0.024,21.61
"2021-12-03 09:15:28.8",5126081,0.039,0.037,0.027,21.61
"2021-12-03 09:15:28.85",5126082,0.039,0.038,0.025,21.67
"2021-12-03 09:15:28.9",5126083,0.037,0.035,0.028,21.7
"2021-12-03 09:15:28.95",5126084,0.038,0.034,0.028,21.67
"2021-12-03 09:15:29",5126085,0.04,0.036,0.03,21.67
"2021-12-03 09:15:29.05",5126086,0.04,0.034,0.028,21.71
"2021-12-03 09:15:29.1",5126087,0.038,0.034,0.03,21.69
"2021-12-03 09:15:29.15",5126088,0.039,0.035,0.029,21.67
"2021-12-03 09:15:29.2",5126089,0.039,0.034,0.029,21.69
"2021-12-03 09:15:29.25",5126090,0.04,0.033,0.031,21.69
"2021-12-03 09:15:29.3",5126091,0.039,0.032,0.031,21.69
"2021-12-03 09:15:29.35",5126092,0.038,0.033,0.031,21.75
"2021-12-03 09:15:29.4",5126093,0.036,0.033,0.032,21.69
"2021-12-03 09:15:29.45",5126094,0.036,0.031,0.031,21.71
"2021-12-03 09:15:29.5",5126095,0.041,0.033,0.033,21.67
"2021-12-03 09:15:29.55",5126096,0.038,0.032,0.032,21.7
"2021-12-03 09:15:29.6",5126097,0.039,0.031,0.032,21.67
"2021-12-03 09:15:29.65",5126098,0.037,0.033,0.027,21.69
"2021-12-03 09:15:29.7",5126099,0.037,0.031,0.032,21.7
"2021-12-03 09:15:29.75",5126100,0.038,0.028,0.035,21.7
"2021-12-03 09:15:29.8",5126101,0.038,0.031,0.036,21.69
"2021-12-03 09:15:29.85",5126102,0.037,0.027,0.037,21.72
"2021-12-03 09:15:29.9",5126103,0.038,0.027,0.037,21.69
"2021-12-03 09:15:29.95",5126104,0.037,0.028,0.039,21.7
"2021-12-03 09:15:30",5126105,0.038,0.028,0.043,21.73
"2021-12-03 09:15:30.05",5126106,0.037,0.028,0.045,21.73
"2021-12-03 09:15:30.1",5126107,0.038,0.025,0.049,21.74
"2021-12-03 09:15:30.15",5126108,0.039,0.028,0.048,21.74
"2021-12-03 09:15:30.2",5126109,0.037,0.023,0.048,21.75
"2021-12-03 09:15:30.25",5126110,0.037,0.023,0.05,21.74
"2021-12-03 09:15:30.3",5126111,0.038,0.021,0.051,21.75
"2021-12-03 09:15:30.35",5126112,0.034,0.02,0.05,21.75
"2021-12-03 09:15:30.4",5126113,0.036,0.018,0.049,21.73
"2021-12-03 09:15:30.45",5126114,0.037,0.019,0.053,21.75
"2021-12-03 09:15:30.5",5126115,0.037,0.019,0.054,21.77
"2021-12-03 09:15:30.55",5126116,0.035,0.015,0.058,21.77
"2021-12-03 09:15:30.6",5126117,0.035,0.018,0.058,21.77
"2021-12-03 09:15:30.65",5126118,0.036,0.016,0.06,21.82
"2021-12-03 09:15:30.7",5126119,0.037,0.015,0.058,21.78
"2021-12-03 09:15:30.75",5126120,0.036,0.017,0.062,21.79
"2021-12-03 09:15:30.8",5126121,0.035,0.016,0.061,21.81
"2021-12-03 09:15:30.85",5126122,0.035,0.014,0.06,21.81
"2021-12-03 09:15:30.9",5126123,0.035,0.017,0.063,21.79
"2021-12-03 09:15:30.95",5126124,0.035,0.016,0.062,21.79
"2021-12-03 09:15:31",5126125,0.035,0.018,0.064,21.82
"2021-12-03 09:15:31.05",5126126,0.035,0.019,0.065,21.81
"2021-12-03 09:15:31.1",5126127,0.035,0.017,0.066,21.81
"2021-12-03 09:15:31.15",5126128,0.032,0.018,0.065,21.82
"2021-12-03 09:15:31.2",5126129,0.034,0.018,0.065,21.79
"2021-12-03 09:15:31.25",5126130,0.032,0.017,0.067,21.8
"2021-12-03 09:15:31.3",5126131,0.036,0.018,0.068,21.81
"2021-12-03 09:15:31.35",5126132,0.033,0.02,0.066,21.76
"2021-12-03 09:15:31.4",5126133,0.031,0.021,0.068,21.77
"2021-12-03 09:15:31.45",5126134,0.031,0.025,0.067,21.77
"2021-12-03 09:15:31.5",5126135,0.03,0.025,0.066,21.79
"2021-12-03 09:15:31.55",5126136,0.032,0.026,0.069,21.77
"2021-12-03 09:15:31.6",5126137,0.032,0.029,0.067,21.76
"2021-12-03 09:15:31.65",5126138,0.032,0.034,0.069,21.72
"2021-12-03 09:15:31.7",5126139,0.032,0.036,0.067,21.72
"2021-12-03 09:15:31.75",5126140,0.031,0.035,0.068,21.76
"2021-12-03 09:15:31.8",5126141,0.031,0.037,0.07,21.77
"2021-12-03 09:15:31.85",5126142,0.032,0.037,0.067,21.72
"2021-12-03 09:15:31.9",5126143,0.031,0.034,0.065,21.72
"2021-12-03 09:15:31.95",5126144,0.031,0.036,0.065,21.68
"2021-12-03 09:15:32",5126145,0.031,0.037,0.067,21.73
"2021-12-03 09:15:32.05",5126146,0.033,0.038,0.066,21.72
"2021-12-03 09:15:32.1",5126147,0.032,0.041,0.067,21.72
"2021-12-03 09:15:32.15",5126148,0.031,0.044,0.067,21.68
"2021-12-03 09:15:32.2",5126149,0.03,0.045,0.065,21.68
"2021-12-03 09:15:32.25",5126150,0.032,0.046,0.065,21.75
"2021-12-03 09:15:32.3",5126151,0.03,0.048,0.066,21.71
"2021-12-03 09:15:32.35",5126152,0.029,0.046,0.067,21.72
"2021-12-03 09:15:32.4",5126153,0.029,0.048,0.071,21.69
"2021-12-03 09:15:32.45",5126154,0.031,0.048,0.073,21.72
"2021-12-03 09:15:32.5",5126155,0.029,0.049,0.071,21.68
"2021-12-03 09:15:32.55",5126156,0.025,0.05,0.075,21.71
"2021-12-03 09:15:32.6",5126157,0.029,0.05,0.073,21.72
"2021-12-03 09:15:32.65",5126158,0.028,0.052,0.072,21.71
"2021-12-03 09:15:32.7",5126159,0.029,0.05,0.073,21.71
"2021-12-03 09:15:32.75",5126160,0.029,0.051,0.073,21.68
"2021-12-03 09:15:32.8",5126161,0.029,0.051,0.074,21.69
"2021-12-03 09:15:32.85",5126162,0.023,0.052,0.073,21.71
"2021-12-03 09:15:32.9",5126163,0.022,0.054,0.072,21.68
"2021-12-03 09:15:32.95",5126164,0.031,0.051,0.07,21.71
"2021-12-03 09:15:33",5126165,0.033,0.05,0.068,21.71
"2021-12-03 09:15:33.05",5126166,0.036,0.05,0.071,21.68
"2021-12-03 09:15:33.1",5126167,0.035,0.049,0.068,21.7
"2021-12-03 09:15:33.15",5126168,0.037,0.05,0.068,21.68
"2021-12-03 09:15:33.2",5126169,0.041,0.051,0.07,21.68
"2021-12-03 09:15:33.25",5126170,0.046,0.053,0.069,21.67
"2021-12-03 09:15:33.3",5126171,0.045,0.052,0.069,21.67
"2021-12-03 09:15:33.35",5126172,0.045,0.051,0.07,21.68
"2021-12-03 09:15:33.4",5126173,0.045,0.051,0.071,21.68
"2021-12-03 09:15:33.45",5126174,0.044,0.052,0.068,21.67
"2021-12-03 09:15:33.5",5126175,0.044,0.052,0.068,21.67
"2021-12-03 09:15:33.55",5126176,0.045,0.053,0.068,21.67
"2021-12-03 09:15:33.6",5126177,0.045,0.052,0.067,21.67
"2021-12-03 09:15:33.65",5126178,0.046,0.052,0.067,21.62
"2021-12-03 09:15:33.7",5126179,0.049,0.056,0.07,21.64
"2021-12-03 09:15:33.75",5126180,0.049,0.056,0.067,21.68
"2021-12-03 09:15:33.8",5126181,0.049,0.053,0.068,21.66
"2021-12-03 09:15:33.85",5126182,0.053,0.053,0.07,21.64
"2021-12-03 09:15:33.9",5126183,0.054,0.056,0.069,21.64
"2021-12-03 09:15:33.95",5126184,0.052,0.055,0.066,21.61
"2021-12-03 09:15:34",5126185,0.054,0.059,0.068,21.61
"2021-12-03 09:15:34.05",5126186,0.055,0.059,0.07,21.6
"2021-12-03 09:15:34.1",5126187,0.052,0.061,0.068,21.6
"2021-12-03 09:15:34.15",5126188,0.053,0.062,0.068,21.57
"2021-12-03 09:15:34.2",5126189,0.054,0.064,0.068,21.53
"2021-12-03 09:15:34.25",5126190,0.052,0.06,0.067,21.53
"2021-12-03 09:15:34.3",5126191,0.053,0.061,0.068,21.51
"2021-12-03 09:15:34.35",5126192,0.053,0.06,0.07,21.53
"2021-12-03 09:15:34.4",5126193,0.053,0.06,0.069,21.53
"2021-12-03 09:15:34.45",5126194,0.05,0.06,0.07,21.53
"2021-12-03 09:15:34.5",5126195,0.053,0.058,0.072,21.56
"2021-12-03 09:15:34.55",5126196,0.053,0.059,0.075,21.52
"2021-12-03 09:15:34.6",5126197,0.049,0.055,0.074,21.5
"2021-12-03 09:15:34.65",5126198,0.051,0.057,0.074,21.5
"2021-12-03 09:15:34.7",5126199,0.048,0.056,0.076,21.48
"2021-12-03 09:15:34.75",5126200,0.05,0.055,0.073,21.48
"2021-12-03 09:15:34.8",5126201,0.049,0.057,0.072,21.48
"2021-12-03 09:15:34.85",5126202,0.049,0.056,0.075,21.46
"2021-12-03 09:15:34.9",5126203,0.045,0.054,0.074,21.42
"2021-12-03 09:15:34.95",5126204,0.043,0.054,0.074,21.46
"2021-12-03 09:15:35",5126205,0.045,0.054,0.073,21.45
"2021-12-03 09:15:35.05",5126206,0.043,0.052,0.075,21.5
"2021-12-03 09:15:35.1",5126207,0.042,0.052,0.073,21.47
"2021-12-03 09:15:35.15",5126208,0.041,0.051,0.071,21.48
"2021-12-03 09:15:35.2",5126209,0.038,0.049,0.07,21.48
"2021-12-03 09:15:35.25",5126210,0.038,0.047,0.071,21.46
"2021-12-03 09:15:35.3",5126211,0.04,0.05,0.069,21.45
"2021-12-03 09:15:35.35",5126212,0.039,0.049,0.071,21.48
"2021-12-03 09:15:35.4",5126213,0.036,0.049,0.068,21.45
"2021-12-03 09:15:35.45",5126214,0.034,0.05,0.068,21.44
"2021-12-03 09:15:35.5",5126215,0.035,0.05,0.068,21.43
"2021-12-03 09:15:35.55",5126216,0.037,0.049,0.067,21.46
"2021-12-03 09:15:35.6",5126217,0.041,0.051,0.066,21.44
"2021-12-03 09:15:35.65",5126218,0.041,0.051,0.064,21.42
"2021-12-03 09:15:35.7",5126219,0.045,0.049,0.062,21.46
"2021-12-03 09:15:35.75",5126220,0.044,0.051,0.062,21.45
"2021-12-03 09:15:35.8",5126221,0.046,0.052,0.063,21.45
"2021-12-03 09:15:35.85",5126222,0.048,0.053,0.063,21.46
"2021-12-03 09:15:35.9",5126223,0.044,0.051,0.063,21.49
"2021-12-03 09:15:35.95",5126224,0.045,0.053,0.06,21.48
"2021-12-03 09:15:36",5126225,0.046,0.053,0.061,21.48
"2021-12-03 09:15:36.05",5126226,0.046,0.054,0.058,21.51
"2021-12-03 09:15:36.1",5126227,0.045,0.056,0.058,21.5
"2021-12-03 09:15:36.15",5126228,0.047,0.06,0.058,21.48
"2021-12-03 09:15:36.2",5126229,0.043,0.059,0.056,21.52
"2021-12-03 09:15:36.25",5126230,0.044,0.065,0.055,21.49
"2021-12-03 09:15:36.3",5126231,0.044,0.065,0.056,21.52
"2021-12-03 09:15:36.35",5126232,0.044,0.064,0.056,21.55
"2021-12-03 09:15:36.4",5126233,0.042,0.064,0.055,21.5
"2021-12-03 09:15:36.45",5126234,0.043,0.065,0.054,21.47
"2021-12-03 09:15:36.5",5126235,0.045,0.065,0.053,21.47
"2021-12-03 09:15:36.55",5126236,0.046,0.065,0.055,21.49
"2021-12-03 09:15:36.6",5126237,0.046,0.066,0.058,21.47
"2021-12-03 09:15:36.65",5126238,0.047,0.066,0.062,21.47
"2021-12-03 09:15:36.7",5126239,0.046,0.065,0.061,21.49
"2021-12-03 09:15:36.75",5126240,0.046,0.062,0.063,21.5
"2021-12-03 09:15:36.8",5126241,0.044,0.06,0.062,21.52
"2021-12-03 09:15:36.85",5126242,0.047,0.057,0.063,21.55
"2021-12-03 09:15:36.9",5126243,0.05,0.058,0.064,21.52
"2021-12-03 09:15:36.95",5126244,0.052,0.057,0.063,21.55
"2021-12-03 09:15:37",5126245,0.051,0.055,0.065,21.52
"2021-12-03 09:15:37.05",5126246,0.053,0.05,0.067,21.53
"2021-12-03 09:15:37.1",5126247,0.057,0.05,0.068,21.55
"2021-12-03 09:15:37.15",5126248,0.059,0.048,0.068,21.59
"2021-12-03 09:15:37.2",5126249,0.057,0.043,0.068,21.61
"2021-12-03 09:15:37.25",5126250,0.058,0.041,0.068,21.59
"2021-12-03 09:15:37.3",5126251,0.058,0.038,0.071,21.63
"2021-12-03 09:15:37.35",5126252,0.058,0.033,0.071,21.65
"2021-12-03 09:15:37.4",5126253,0.06,0.031,0.071,21.65
"2021-12-03 09:15:37.45",5126254,0.062,0.029,0.07,21.68
"2021-12-03 09:15:37.5",5126255,0.062,0.024,0.069,21.68
"2021-12-03 09:15:37.55",5126256,0.064,0.025,0.071,21.68
"2021-12-03 09:15:37.6",5126257,0.063,0.021,0.072,21.68
"2021-12-03 09:15:37.65",5126258,0.064,0.02,0.07,21.68
"2021-12-03 09:15:37.7",5126259,0.069,0.02,0.067,21.68
"2021-12-03 09:15:37.75",5126260,0.074,0.019,0.067,21.7
"2021-12-03 09:15:37.8",5126261,0.074,0.018,0.067,21.7
