Fine validità (UTC)	wndDir	wndSpeed										
02/12/2016 03:00:00	232	1.1										
02/12/2016 04:00:00	201	1.6										
02/12/2016 05:00:00	230	1.4										
02/12/2016 06:00:00	219	1.4										
02/12/2016 07:00:00	209	1.3										
02/12/2016 08:00:00	226	1.2										
02/12/2016 09:00:00	249	1.7										
02/12/2016 10:00:00	294	0.6										
02/12/2016 11:00:00	312	1										
02/12/2016 12:00:00	351	1.1										
02/12/2016 13:00:00	358	1.6										
02/12/2016 14:00:00	358	1.1										
02/12/2016 15:00:00	43	2.3										
02/12/2016 16:00:00	65	3										
02/12/2016 17:00:00	84	2.6										
02/12/2016 18:00:00	88	2.8										
02/12/2016 19:00:00	106	1.4										
02/12/2016 20:00:00	6	0.4										
02/12/2016 21:00:00	223	1.2										
02/12/2016 22:00:00	245	0.4										
02/12/2016 23:00:00	205	2.2										
03/12/2016 00:00:00	210	2.3										
03/12/2016 01:00:00	223	1.8										
03/12/2016 02:00:00	226	2										
03/12/2016 03:00:00	231	1.5										
03/12/2016 04:00:00	215	0.7										
03/12/2016 05:00:00	256	1.3										
03/12/2016 06:00:00	244	1.5										
03/12/2016 07:00:00	257	2.3										
03/12/2016 08:00:00	245	2.6										
03/12/2016 09:00:00	254	2.3										
03/12/2016 10:00:00	334	1.6										
03/12/2016 11:00:00	332	1.1										
03/12/2016 12:00:00	308	0.8										
03/12/2016 13:00:00	308	1										
03/12/2016 14:00:00	271	2.4										
03/12/2016 15:00:00	273	1.7										
03/12/2016 16:00:00	291	1.1										
03/12/2016 17:00:00	274	2.1										
03/12/2016 18:00:00	279	1.8										
03/12/2016 19:00:00	259	2.8										
03/12/2016 20:00:00	255	3.1										
03/12/2016 21:00:00	255	2.8										
03/12/2016 22:00:00	259	2.8										
03/12/2016 23:00:00	260	2.3										
04/12/2016 00:00:00	257	2.7										
04/12/2016 01:00:00	261	2.4										
04/12/2016 02:00:00	251	2.4										
04/12/2016 03:00:00	255	2.1										
04/12/2016 04:00:00	308	0.6										
04/12/2016 05:00:00	280	0.3										
04/12/2016 06:00:00	258	2.1										
04/12/2016 07:00:00	302	0.4										
04/12/2016 08:00:00	280	0.8										
04/12/2016 09:00:00	262	1.5										
04/12/2016 10:00:00	271	1.6										
04/12/2016 11:00:00	295	1.1										
04/12/2016 12:00:00	323	0.8										
04/12/2016 13:00:00	23	0.5										
04/12/2016 14:00:00	240	2.1										
04/12/2016 15:00:00	218	1.7										
04/12/2016 16:00:00	344	0.3										
04/12/2016 17:00:00	252	1.3										
04/12/2016 18:00:00	275	0.8										
04/12/2016 19:00:00	302	0.3										
04/12/2016 20:00:00	338	0.6										
04/12/2016 21:00:00	350	0.9										
04/12/2016 22:00:00	5	0.6										
04/12/2016 23:00:00	337	0.3										
05/12/2016 00:00:00	288	0.8										
05/12/2016 01:00:00	247	1.3										
05/12/2016 02:00:00	253	1.3										
05/12/2016 03:00:00	260	1.4										
05/12/2016 04:00:00	282	0.7										
05/12/2016 05:00:00	240	1.8										
05/12/2016 06:00:00	309	0.5										
05/12/2016 07:00:00	257	0.8										
05/12/2016 08:00:00	280	1.1										
05/12/2016 09:00:00	337	0.6										
05/12/2016 10:00:00	257	1.7										
05/12/2016 11:00:00	276	0.6										
05/12/2016 12:00:00	249	1.2										
05/12/2016 13:00:00	347	1.5										
05/12/2016 14:00:00	240	1.5										
05/12/2016 15:00:00	250	1.2										
05/12/2016 16:00:00	235	0.8										
05/12/2016 17:00:00	347	0.3										
05/12/2016 18:00:00	160	1										
05/12/2016 19:00:00	228	0.8										
05/12/2016 20:00:00	356	0.3										
05/12/2016 21:00:00	224	1.2										
05/12/2016 22:00:00	225	1.6										
05/12/2016 23:00:00	205	1.5										
06/12/2016 00:00:00	210	2.2										
06/12/2016 01:00:00	203	3.1										
06/12/2016 02:00:00	233	1.2										
06/12/2016 03:00:00	207	2.2										
06/12/2016 04:00:00	245	1.3										
06/12/2016 05:00:00	245	0.9										
06/12/2016 06:00:00	206	2.1										
06/12/2016 07:00:00	212	2.8										
06/12/2016 08:00:00	221	2.2										
06/12/2016 09:00:00	213	1.5										
06/12/2016 10:00:00	225	1.2										
06/12/2016 11:00:00	260	1.2										
06/12/2016 12:00:00	292	1.2										
06/12/2016 13:00:00	321	1.4										
06/12/2016 14:00:00	349	1.7										
06/12/2016 15:00:00	322	0.7										
06/12/2016 16:00:00	338	1.2										
06/12/2016 17:00:00	340	0.9										
06/12/2016 18:00:00	259	1.3										
06/12/2016 19:00:00	265	1.2										
06/12/2016 20:00:00	321	0.8										
06/12/2016 21:00:00	219	1.8										
06/12/2016 22:00:00	243	1.4										
06/12/2016 23:00:00	277	1.4										
07/12/2016 00:00:00	245	1.9										
07/12/2016 01:00:00	249	1										
07/12/2016 02:00:00	340	0.3										
07/12/2016 03:00:00	219	1.7										
07/12/2016 04:00:00	329	0.4										
07/12/2016 05:00:00	228	1.9										
07/12/2016 06:00:00	233	1.8										
07/12/2016 07:00:00	357	0.6										
07/12/2016 08:00:00	229	0.8										
07/12/2016 09:00:00	352	0.6										
07/12/2016 10:00:00	347	1.7										
07/12/2016 11:00:00	350	2										
07/12/2016 12:00:00	356	1.8										
07/12/2016 13:00:00	1	1.5										
07/12/2016 14:00:00	348	1.4										
07/12/2016 15:00:00	354	0.8										
07/12/2016 16:00:00	275	0.6										
07/12/2016 17:00:00	357	1.6										
07/12/2016 18:00:00	331	0.8										
07/12/2016 19:00:00	252	1.5										
07/12/2016 20:00:00	229	1.4										
07/12/2016 21:00:00	321	0.5										
07/12/2016 22:00:00	260	2.3										
07/12/2016 23:00:00	256	3.1										
08/12/2016 00:00:00	258	2.5										
08/12/2016 01:00:00	317	0.5										
08/12/2016 02:00:00	318	0.5										
08/12/2016 03:00:00	260	1.1										
08/12/2016 04:00:00	201	0.2										
08/12/2016 05:00:00	263	0.8										
08/12/2016 06:00:00	220	2.5										
08/12/2016 07:00:00	218	2.5										
08/12/2016 08:00:00	221	2.5										
08/12/2016 09:00:00	211	1.6										
08/12/2016 10:00:00	268	2.1										
08/12/2016 11:00:00	332	1.4										
08/12/2016 12:00:00	349	1.9										
08/12/2016 13:00:00	290	1.4										
08/12/2016 14:00:00	284	0.9										
08/12/2016 15:00:00	350	2.1										
08/12/2016 16:00:00	357	0.6										
08/12/2016 17:00:00	2	1.1										
08/12/2016 18:00:00	54	0.6										
08/12/2016 19:00:00	4	1.1										
08/12/2016 20:00:00	301	0.8										
08/12/2016 21:00:00	209	1.8										
08/12/2016 22:00:00	282	0.7										
08/12/2016 23:00:00	264	0.3										
09/12/2016 00:00:00	353	1.1										
09/12/2016 01:00:00	300	0.5										
09/12/2016 02:00:00	21	0.4										
09/12/2016 03:00:00	5	0.5										
09/12/2016 04:00:00	200	1.5										
09/12/2016 05:00:00	333	0.6										
09/12/2016 06:00:00	341	0.6										
09/12/2016 07:00:00	352	1.8										
09/12/2016 08:00:00	356	1.1										
09/12/2016 09:00:00	339	0.5										
09/12/2016 10:00:00	355	1.3										
09/12/2016 11:00:00	338	0.5										
09/12/2016 12:00:00	344	1.5										
09/12/2016 13:00:00	350	1.7										
09/12/2016 14:00:00	351	1.2										
09/12/2016 15:00:00	349	1.3										
09/12/2016 16:00:00	350	1.4										
09/12/2016 17:00:00	353	1.1										
09/12/2016 18:00:00	359	1.1										
09/12/2016 19:00:00	351	0.8										
09/12/2016 20:00:00	220	1.6										
09/12/2016 21:00:00	353	1										
09/12/2016 22:00:00	231	1.4										
09/12/2016 23:00:00	51	0.4										
10/12/2016 00:00:00	360	1										
10/12/2016 01:00:00	27	0.4										
10/12/2016 02:00:00	1	0.5										
10/12/2016 03:00:00	352	0.7										
10/12/2016 04:00:00	260	1.2										
10/12/2016 05:00:00	229	1.5										
10/12/2016 06:00:00	293	0.3										
10/12/2016 07:00:00	289	0.6										
10/12/2016 08:00:00	268	0.1										
10/12/2016 09:00:00	47	0.2										
10/12/2016 10:00:00	352	1										
10/12/2016 11:00:00	347	1.5										
10/12/2016 12:00:00	350	1.7										
10/12/2016 13:00:00	336	1.2										
10/12/2016 14:00:00	335	1.3										
10/12/2016 15:00:00	329	0.9										
10/12/2016 16:00:00	354	0.8										
10/12/2016 17:00:00	340	1.1										
10/12/2016 18:00:00	352	0.6										
10/12/2016 19:00:00	280	0.5										
10/12/2016 20:00:00	251	0.3										
10/12/2016 21:00:00	252	0.2										
10/12/2016 22:00:00	40	0.2										
10/12/2016 23:00:00	354	0.7										
11/12/2016 00:00:00	18	0.5										
11/12/2016 01:00:00	358	0.6										
11/12/2016 02:00:00	355	0.9										
11/12/2016 03:00:00	293	0.4										
11/12/2016 04:00:00	359	0.5										
11/12/2016 05:00:00	10	0.7										
11/12/2016 06:00:00	1	0.8										
11/12/2016 07:00:00	360	0.8										
11/12/2016 08:00:00	216	0.8										
11/12/2016 09:00:00	5	0.4										
11/12/2016 10:00:00	352	1.3										
11/12/2016 11:00:00	353	1.6										
11/12/2016 12:00:00	346	1.3										
11/12/2016 13:00:00	360	1.8										
11/12/2016 14:00:00	354	1.3										
11/12/2016 15:00:00	335	0.7										
11/12/2016 16:00:00	353	2.3										
11/12/2016 17:00:00	358	1.2										
11/12/2016 18:00:00	348	2.2										
11/12/2016 19:00:00	346	1.2										
11/12/2016 20:00:00	351	1										
11/12/2016 21:00:00	341	1.1										
11/12/2016 22:00:00	297	0.5										
11/12/2016 23:00:00	254	2										
12/12/2016 00:00:00	246	1.9										
12/12/2016 01:00:00	307	0.6										
12/12/2016 02:00:00	261	0.9										
12/12/2016 03:00:00	299	0.7										
12/12/2016 04:00:00	264	1.7										
12/12/2016 05:00:00	245	3.1										
12/12/2016 06:00:00	236	2										
12/12/2016 07:00:00	266	1.7										
12/12/2016 08:00:00	255	1.7										
12/12/2016 09:00:00	325	1.2										
12/12/2016 10:00:00	291	0.9										
12/12/2016 11:00:00	290	1.1										
12/12/2016 12:00:00	354	2.3										
12/12/2016 13:00:00	349	1.7										
12/12/2016 14:00:00	344	1.7										
12/12/2016 15:00:00	246	1.6										
12/12/2016 16:00:00	259	1.3										
12/12/2016 17:00:00	341	1.1										
12/12/2016 18:00:00	306	0.9										
12/12/2016 19:00:00	261	1.6										
12/12/2016 20:00:00	250	1										
12/12/2016 21:00:00	333	0.7										
12/12/2016 22:00:00	284	0.2										
12/12/2016 23:00:00	128	1.6										
13/12/2016 00:00:00	225	1										
13/12/2016 01:00:00	250	1.7										
13/12/2016 02:00:00	256	1.2										
13/12/2016 03:00:00	225	1										
13/12/2016 04:00:00	277	0.6										
13/12/2016 05:00:00	242	2.3										
13/12/2016 06:00:00	250	1.3										
13/12/2016 07:00:00	296	0.7										
13/12/2016 08:00:00	264	1										
13/12/2016 09:00:00	342	1										
13/12/2016 10:00:00	221	1.5										
13/12/2016 11:00:00	273	1.6										
13/12/2016 12:00:00	335	1										
13/12/2016 13:00:00	218	1.2										
13/12/2016 14:00:00	293	1.2										
13/12/2016 15:00:00	274	1.4										
13/12/2016 16:00:00	246	2										
13/12/2016 17:00:00	226	1.7										
13/12/2016 18:00:00	253	2.4										
13/12/2016 19:00:00	296	0.9										
13/12/2016 20:00:00	318	0.7										
13/12/2016 21:00:00	279	1.2										
13/12/2016 22:00:00	233	2.1										
13/12/2016 23:00:00	284	1.4										
14/12/2016 00:00:00	292	0.9										
14/12/2016 01:00:00	279	1.2										
14/12/2016 02:00:00	265	1.7										
14/12/2016 03:00:00	291	1.2										
14/12/2016 04:00:00	250	2.3										
14/12/2016 05:00:00	233	2.2										
14/12/2016 06:00:00	231	2.1										
14/12/2016 07:00:00	231	2.4										
14/12/2016 08:00:00	238	2.1										
14/12/2016 09:00:00	255	1.2										
14/12/2016 10:00:00	308	0.7										
14/12/2016 11:00:00	319	0.8										
14/12/2016 12:00:00	261	1.5										
14/12/2016 13:00:00	266	1.2										
14/12/2016 14:00:00	236	1.3										
14/12/2016 15:00:00	271	0.8										
14/12/2016 16:00:00	326	0.9										
14/12/2016 17:00:00	341	0.6										
14/12/2016 18:00:00	2	0.8										
14/12/2016 19:00:00	246	1.4										
14/12/2016 20:00:00	248	1.4										
14/12/2016 21:00:00	293	0.7										
14/12/2016 22:00:00	237	0.9										
14/12/2016 23:00:00	215	1.5										
15/12/2016 00:00:00	248	1.3										
15/12/2016 01:00:00	321	0.7										
15/12/2016 02:00:00	347	1										
15/12/2016 03:00:00	248	1.7										
15/12/2016 04:00:00	235	2.2										
15/12/2016 05:00:00	254	1.2										
15/12/2016 06:00:00	247	1.2										
15/12/2016 07:00:00	252	1.3										
15/12/2016 08:00:00	309	1.1										
15/12/2016 09:00:00	246	1.7										
15/12/2016 10:00:00	238	2.5										
15/12/2016 11:00:00	284	1.6										
15/12/2016 12:00:00	290	0.7										
15/12/2016 13:00:00	358	0.7										
15/12/2016 14:00:00	2	1.2										
15/12/2016 15:00:00	245	1.5										
15/12/2016 16:00:00	282	0.5										
15/12/2016 17:00:00	239	0.9										
15/12/2016 18:00:00	232	1.6										
15/12/2016 19:00:00	268	0.9										
15/12/2016 20:00:00	225	1.3										
15/12/2016 21:00:00	212	2										
15/12/2016 22:00:00	222	1.8										
15/12/2016 23:00:00	263	1.2										
16/12/2016 00:00:00	234	1.5										
16/12/2016 01:00:00	231	1.5										
16/12/2016 02:00:00	270	1.1										
16/12/2016 03:00:00	211	1.4										
16/12/2016 04:00:00	219	1.5										
16/12/2016 05:00:00	267	1.7										
16/12/2016 06:00:00	259	1.1										
16/12/2016 07:00:00	352	1										
16/12/2016 08:00:00	348	0.7										
16/12/2016 09:00:00	263	1										
16/12/2016 10:00:00	237	1.2										
16/12/2016 11:00:00	270	1.5										
16/12/2016 12:00:00	277	1.5										
16/12/2016 13:00:00	261	2.2										
16/12/2016 14:00:00	310	1.1										
16/12/2016 15:00:00	281	1.5										
16/12/2016 16:00:00	265	1.7										
16/12/2016 17:00:00	261	2										
16/12/2016 18:00:00	256	2.2										
16/12/2016 19:00:00	263	2.9										
16/12/2016 20:00:00	256	2.9										
16/12/2016 21:00:00	267	2.2										
16/12/2016 22:00:00	254	3.3										
16/12/2016 23:00:00	280	1.7										
17/12/2016 00:00:00	259	2.7										
17/12/2016 01:00:00	256	2.2										
17/12/2016 02:00:00	258	2.8										
17/12/2016 03:00:00	282	1.4										
17/12/2016 04:00:00	357	0.3										
17/12/2016 05:00:00	228	1.4										
17/12/2016 06:00:00	215	2.3										
17/12/2016 07:00:00	221	2.1										
17/12/2016 08:00:00	218	2										
17/12/2016 09:00:00	222	2										
17/12/2016 10:00:00	251	1.5										
17/12/2016 11:00:00	298	0.9										
17/12/2016 12:00:00	249	1										
17/12/2016 13:00:00	286	0.9										
17/12/2016 14:00:00	338	1.4										
17/12/2016 15:00:00	323	1										
17/12/2016 16:00:00	246	0.8										
17/12/2016 17:00:00	208	2										
17/12/2016 18:00:00	218	1.8										
17/12/2016 19:00:00	218	2.3										
17/12/2016 20:00:00	215	2.4										
17/12/2016 21:00:00	209	3.1										
17/12/2016 22:00:00	220	3.3										
17/12/2016 23:00:00	220	3.3										
18/12/2016 00:00:00	216	2.9										
18/12/2016 01:00:00	229	2.1										
18/12/2016 02:00:00	223	2.8										
18/12/2016 03:00:00	210	3.1										
18/12/2016 04:00:00	216	3.3										
18/12/2016 05:00:00	215	2.4										
18/12/2016 06:00:00	247	1.6										
18/12/2016 07:00:00	1	0.5										
18/12/2016 08:00:00	343	1.1										
18/12/2016 09:00:00	330	0.9										
18/12/2016 10:00:00	305	0.9										
18/12/2016 11:00:00	354	2										
18/12/2016 12:00:00	305	0.7										
18/12/2016 13:00:00	346	1.7										
18/12/2016 14:00:00	325	1										
18/12/2016 15:00:00	346	1.6										
18/12/2016 16:00:00	353	1.5										
18/12/2016 17:00:00	339	1.2										
18/12/2016 18:00:00	2	1.1										
18/12/2016 19:00:00	54	1										
18/12/2016 20:00:00	12	0.7										
18/12/2016 21:00:00	257	0.9										
18/12/2016 22:00:00	325	0.9										
18/12/2016 23:00:00	254	2.1										
19/12/2016 00:00:00	360	0.7										
19/12/2016 01:00:00	38	0.3										
19/12/2016 02:00:00	275	0.5										
19/12/2016 03:00:00	349	0.6										
19/12/2016 04:00:00	58	1.7										
19/12/2016 05:00:00	67	3.1										
19/12/2016 06:00:00	91	1.5										
19/12/2016 07:00:00	50	1.6										
19/12/2016 08:00:00	336	0.9										
19/12/2016 09:00:00	231	1.7										
19/12/2016 10:00:00	282	0.8										
19/12/2016 11:00:00	352	1										
19/12/2016 12:00:00	314	0.3										
19/12/2016 13:00:00	326	0.6										
19/12/2016 14:00:00	292	1.1										
19/12/2016 15:00:00	277	1.5										
19/12/2016 16:00:00	248	1.9										
19/12/2016 17:00:00	262	1.9										
19/12/2016 18:00:00	258	1.4										
19/12/2016 19:00:00	268	1.9										
19/12/2016 20:00:00	242	3.2										
19/12/2016 21:00:00	256	2.8										
19/12/2016 22:00:00	248	2.5										
19/12/2016 23:00:00	254	2.7										
20/12/2016 00:00:00	263	1.5										
20/12/2016 01:00:00	26	1.5										
20/12/2016 02:00:00	260	2.6										
20/12/2016 03:00:00	253	2										
20/12/2016 04:00:00	271	1.6										
20/12/2016 05:00:00	271	1.8										
20/12/2016 06:00:00	254	2.7										
20/12/2016 07:00:00	292	1.7										
20/12/2016 08:00:00	263	2.5										
20/12/2016 09:00:00	261	2.8										
20/12/2016 10:00:00	314	0.8										
20/12/2016 11:00:00	242	2.5										
20/12/2016 12:00:00	252	2.7										
20/12/2016 13:00:00	246	3.2										
20/12/2016 14:00:00	255	2.6										
20/12/2016 15:00:00	254	3.3										
20/12/2016 16:00:00	257	2.4										
20/12/2016 17:00:00	257	1.8										
20/12/2016 18:00:00	270	1.8										
20/12/2016 19:00:00	257	3.3										
20/12/2016 20:00:00	257	3.1										
20/12/2016 21:00:00	251	1.8										
20/12/2016 22:00:00	252	3										
20/12/2016 23:00:00	262	3.4										
21/12/2016 00:00:00	253	2.2										
21/12/2016 01:00:00	260	2.3										
21/12/2016 02:00:00	262	1.4										
21/12/2016 03:00:00	301	1.1										
21/12/2016 04:00:00	255	2.9										
21/12/2016 05:00:00	256	2.8										
21/12/2016 06:00:00	254	2.9										
21/12/2016 07:00:00	243	2.8										
21/12/2016 08:00:00	240	2.2										
21/12/2016 09:00:00	252	2.5										
21/12/2016 10:00:00	240	2.8										
21/12/2016 11:00:00	241	2.1										
21/12/2016 12:00:00	244	2.1										
21/12/2016 13:00:00	251	2.4										
21/12/2016 14:00:00	249	2.1										
21/12/2016 15:00:00	254	1.8										
21/12/2016 16:00:00	247	2										
21/12/2016 17:00:00	235	2.3										
21/12/2016 18:00:00	227	2.5										
21/12/2016 19:00:00	220	2.7										
21/12/2016 20:00:00	217	3.1										
21/12/2016 21:00:00	214	3										
21/12/2016 22:00:00	216	3.5										
21/12/2016 23:00:00	217	3.9										
22/12/2016 00:00:00	213	3.4										
22/12/2016 01:00:00	211	3.5										
22/12/2016 02:00:00	214	3.9										
22/12/2016 03:00:00	215	3.4										
22/12/2016 04:00:00	213	3.6										
22/12/2016 05:00:00	215	3.8										
22/12/2016 06:00:00	246	1.4										
22/12/2016 07:00:00	260	1.6										
22/12/2016 08:00:00	218	2.8										
22/12/2016 09:00:00	226	2.4										
22/12/2016 10:00:00	261	2.2										
22/12/2016 11:00:00	273	1.6										
22/12/2016 12:00:00	230	0.9										
22/12/2016 13:00:00	311	1.3										
