Fine validità (UTC)	Pressione atmosferica istantanea al livello della stazione a 2 m dal suolo (PA)	Irradianza globale visibile media oraria - componente dall'alto (W/M**2)	Precipitazione cumulata su 1 ora (KG/M**2)	Umidita' relativa dell'aria istantanea a 2 m dal suolo (%)	Temperatura dell'aria istantanea a 2 m dal suolo (°C)
01/12/2016 00:00:00	101770	0	0	54	2.4
01/12/2016 01:00:00	101690	0	0	48	2.9
01/12/2016 02:00:00	101640	-1	0	44	3.6
01/12/2016 03:00:00	101570	-6	0	44	3.6
01/12/2016 04:00:00	101580	-4	0	44	3.7
01/12/2016 05:00:00	101550	-6	0	44	4.1
01/12/2016 06:00:00	101540	-2	0	46	4.3
01/12/2016 07:00:00	101530	0	0	46	4.8
01/12/2016 08:00:00	101520	35	0	47	5.1
01/12/2016 09:00:00	101550	82	0	48	5.7
01/12/2016 10:00:00	101530	164	0	48	7.2
01/12/2016 11:00:00	101420	241	0	45	8.6
01/12/2016 12:00:00	101330	341	0	43	10.1
01/12/2016 13:00:00	101280	215	0	49	9.5
01/12/2016 14:00:00	101230	147	0	49	10
01/12/2016 15:00:00	101160	76	0	55	9.2
01/12/2016 16:00:00	101100	10	0	56	8.4
01/12/2016 17:00:00	101110	0	0	58	8
01/12/2016 18:00:00	101080	0	0	66	6.6
01/12/2016 19:00:00	101040	-1	0	63	7
01/12/2016 20:00:00	101000	-3	0	68	5.6
01/12/2016 21:00:00	100930	0	0	66	6
01/12/2016 22:00:00	100860	0	0	69	5.3
01/12/2016 23:00:00	100850	0	0	69	5.7
02/12/2016 00:00:00	100800	-1	0	81	4.4
02/12/2016 01:00:00	100730	-6	0	81	4.6
02/12/2016 02:00:00	100680	-8	0	79	5
02/12/2016 03:00:00	100580	-9	0	77	6.1
02/12/2016 04:00:00	100540	-8	0	79	6.1
02/12/2016 05:00:00	100480	-7	0	79	5.9
02/12/2016 06:00:00	100480	-1	0	74	6.7
02/12/2016 07:00:00	100450	9	0	76	6.5
02/12/2016 08:00:00	100480	93	0	73	8.1
02/12/2016 09:00:00	100490	210	0	69	9.4
02/12/2016 10:00:00	100490	303	0	61	11.2
02/12/2016 11:00:00	100460	343	0	60	11.5
02/12/2016 12:00:00	100420	331	0	60	11.8
02/12/2016 13:00:00	100360	262	0	60	11.9
02/12/2016 14:00:00	100370	171	0	62	12
02/12/2016 15:00:00	100420	76	0	70	11.3
02/12/2016 16:00:00	100500	10	0	80	8.8
02/12/2016 17:00:00	100560	0	0	79	8.2
02/12/2016 18:00:00	100620	-1	0	82	7.4
02/12/2016 19:00:00	100680	0	0	84	7.3
02/12/2016 20:00:00	100720	0	0	87	6.5
02/12/2016 21:00:00	100780	-2	0	90	5.5
02/12/2016 22:00:00	100860	-4	0	92	4.8
02/12/2016 23:00:00	100900	-8	0	92	4.2
03/12/2016 00:00:00	100940	-3	0	91	4.5
03/12/2016 01:00:00	100950	0	0	87	5.8
03/12/2016 02:00:00	100970	-4	0	89	6.1
03/12/2016 03:00:00	101000	-7	0	89	5.8
03/12/2016 04:00:00	101000	-9	0	91	5.7
03/12/2016 05:00:00	101040	-7	0	90	5.9
03/12/2016 06:00:00	101080	-1	0	90	5.7
03/12/2016 07:00:00	101130	5	0	90	5.3
03/12/2016 08:00:00	101180	39	0	88	5.9
03/12/2016 09:00:00	101230	121	0	84	6.9
03/12/2016 10:00:00	101250	163	0	78	8.1
03/12/2016 11:00:00	101240	137	0	79	8
03/12/2016 12:00:00	101220	151	0	74	7.9
03/12/2016 13:00:00	101230	98	0	73	7.8
03/12/2016 14:00:00	101240	32	0	75	7.3
03/12/2016 15:00:00	101260	12	0	77	7.2
03/12/2016 16:00:00	101300	0	0	84	6.9
03/12/2016 17:00:00	101350	0	0	85	6.9
03/12/2016 18:00:00	101420	0	0	87	6.9
03/12/2016 19:00:00	101460	0	0	96	6.4
03/12/2016 20:00:00	101500	0	1.2	98	6.3
03/12/2016 21:00:00	101530	0	0	98	6.3
03/12/2016 22:00:00	101560	0	0	98	6.5
03/12/2016 23:00:00	101580	-2	0.2	94	6.6
04/12/2016 00:00:00	101580	1	0.4	95	6.4
04/12/2016 01:00:00	101590	0	0	92	6.6
04/12/2016 02:00:00	101600	-6	0	91	6.7
04/12/2016 03:00:00	101600	-3	0	86	7
04/12/2016 04:00:00	101610	-5	0	86	7.1
04/12/2016 05:00:00	101620	-3	0	82	7.2
04/12/2016 06:00:00	101630	-5	0	85	7
04/12/2016 07:00:00	101680	2	0	85	7.4
04/12/2016 08:00:00	101740	22	0	81	7.6
04/12/2016 09:00:00	101770	47	0	81	7.7
04/12/2016 10:00:00	101770	85	0	79	7.9
04/12/2016 11:00:00	101750	68	0	80	8.2
04/12/2016 12:00:00	101740	58	0	78	8.4
04/12/2016 13:00:00	101710	39	0	77	8.5
04/12/2016 14:00:00	101700	17	0	78	7.8
04/12/2016 15:00:00	101700	12	0	83	7.7
04/12/2016 16:00:00	101720	1	0	87	8
04/12/2016 17:00:00	101760	-2	0	85	7.8
04/12/2016 18:00:00	101800	1	0	84	8
04/12/2016 19:00:00	101830	1	0	81	8.1
04/12/2016 20:00:00	101860	0	0	81	8.3
04/12/2016 21:00:00	101890	0	0	90	7.9
04/12/2016 22:00:00	101930	-2	0	86	7.6
04/12/2016 23:00:00	101940	-1	0	83	7.7
05/12/2016 00:00:00	101940	0	0	83	7.6
05/12/2016 01:00:00	101950	0	0	86	7.4
05/12/2016 02:00:00	101940	-5	0	83	7.4
05/12/2016 03:00:00	101910	0	0	82	7.6
05/12/2016 04:00:00	101920	1	0	82	7.7
05/12/2016 05:00:00	101950	0	0	87	7.3
05/12/2016 06:00:00	101940	1	0	83	7.9
05/12/2016 07:00:00	101970	1	0	82	7.8
05/12/2016 08:00:00	102020	19	0	83	8
05/12/2016 09:00:00	102060	49	0	83	8.3
05/12/2016 10:00:00	102060	70	0	84	7.9
05/12/2016 11:00:00	102030	47	0	81	8.4
05/12/2016 12:00:00	101990	46	0	80	7.9
05/12/2016 13:00:00	101940	55	0	84	8.1
05/12/2016 14:00:00	101940	63	0	84	8.2
05/12/2016 15:00:00	101920	29	0	85	8.2
05/12/2016 16:00:00	101910	5	0	87	8.3
05/12/2016 17:00:00	101910	0	0	86	8.4
05/12/2016 18:00:00	101920	0	0	89	8
05/12/2016 19:00:00	101910	0	0	88	8
05/12/2016 20:00:00	101940	-1	0	89	7.8
05/12/2016 21:00:00	101970	1	0	92	7.4
05/12/2016 22:00:00	101980	-3	0	95	6.4
05/12/2016 23:00:00	101940	0	0	96	6.5
06/12/2016 00:00:00	101930	-1	0	95	6.7
06/12/2016 01:00:00	101920	0	0	92	7.2
06/12/2016 02:00:00	101920	-1	0	91	7.6
06/12/2016 03:00:00	101900	-3	0	91	7.5
06/12/2016 04:00:00	101890	-2	0	95	6.2
06/12/2016 05:00:00	101900	-2	0	92	6.6
06/12/2016 06:00:00	101910	-2	0	92	6.5
06/12/2016 07:00:00	101950	4	0	90	6.7
06/12/2016 08:00:00	101990	58	0	89	6.8
06/12/2016 09:00:00	102030	205	0	83	8.2
06/12/2016 10:00:00	102060	262	0	77	9
06/12/2016 11:00:00	102000	325	0	73	10.4
06/12/2016 12:00:00	101950	322	0	70	11.2
06/12/2016 13:00:00	101930	236	0	76	10.6
06/12/2016 14:00:00	101940	145	0	75	10.6
06/12/2016 15:00:00	101960	61	0	89	9.4
06/12/2016 16:00:00	102030	4	0	96	7.7
06/12/2016 17:00:00	102070	-2	0	99	7.1
06/12/2016 18:00:00	102130	0	0	100	6.7
06/12/2016 19:00:00	102160	0	0	100	6.8
06/12/2016 20:00:00	102190	1	0	100	6.7
06/12/2016 21:00:00	102210	1	0	99	6.5
06/12/2016 22:00:00	102240	0	0	97	6.7
06/12/2016 23:00:00	102270	0	0	98	5.7
07/12/2016 00:00:00	102300	0	0	100	4.8
07/12/2016 01:00:00	102310	0	0	101	4.6
07/12/2016 02:00:00	102350	-9	0	100	4.5
07/12/2016 03:00:00	102350	-9	0	98	3.2
07/12/2016 04:00:00	102390	-9	0	98	3.6
07/12/2016 05:00:00	102380	-5	0	96	3.2
07/12/2016 06:00:00	102470	0	0	95	2.9
07/12/2016 07:00:00	102520	2	0	100	1.4
07/12/2016 08:00:00	102520	74	0	97	3.6
07/12/2016 09:00:00	102580	192	0	85	5.3
07/12/2016 10:00:00	102620	278	0	93	4.4
07/12/2016 11:00:00	102640	318	0	92	4.8
07/12/2016 12:00:00	102590	307	0	90	5
07/12/2016 13:00:00	102580	263	0	92	5.2
07/12/2016 14:00:00	102600	176	0	92	5.3
07/12/2016 15:00:00	102640	48	0	96	4.7
07/12/2016 16:00:00	102640	3	0	99	4.1
07/12/2016 17:00:00	102700	0	0	99	3.8
07/12/2016 18:00:00	102760	-1	0	100	3.8
07/12/2016 19:00:00	102800	0	0	101	3.3
07/12/2016 20:00:00	102800	2	0	102	2.9
07/12/2016 21:00:00	102790	-3	0	102	2.9
07/12/2016 22:00:00	102870	-3	0	103	1.9
07/12/2016 23:00:00	102880	0	0	103	1.2
08/12/2016 00:00:00	102840	0	0	103	1.2
08/12/2016 01:00:00	102820	-2	0	103	1.2
08/12/2016 02:00:00	102830	-8	0	103	0.9
08/12/2016 03:00:00	102800	-10	0	103	0.3
08/12/2016 04:00:00	102770	-10	0	103	0.3
08/12/2016 05:00:00	102780	-10	0	99	1.4
08/12/2016 06:00:00	102790	-2	0	93	1.9
08/12/2016 07:00:00	102840	3	0	91	2
08/12/2016 08:00:00	102860	77	0	87	2.8
08/12/2016 09:00:00	102890	192	0	81	4.4
08/12/2016 10:00:00	102840	291	0	72	6.5
08/12/2016 11:00:00	102800	333	0	70	7.5
08/12/2016 12:00:00	102760	324	0	73	7.4
08/12/2016 13:00:00	102700	253	0	69	8.3
08/12/2016 14:00:00	102640	172	0	60	9.3
08/12/2016 15:00:00	102630	69	0	78	7.4
08/12/2016 16:00:00	102630	3	0	94	5.2
08/12/2016 17:00:00	102630	-2	0	93	5.1
08/12/2016 18:00:00	102660	-2	0	100	3.4
08/12/2016 19:00:00	102710	0	0	101	2.6
08/12/2016 20:00:00	102670	1	0	101	3.2
08/12/2016 21:00:00	102650	-1	0	102	1.6
08/12/2016 22:00:00	102690	0	0	103	2
08/12/2016 23:00:00	102600	-1	0	103	1.3
09/12/2016 00:00:00	102550	0	0	103	0.3
09/12/2016 01:00:00	102540	2	0	103	0.3
09/12/2016 02:00:00	102490	-5	0		0
09/12/2016 03:00:00	102440	-10	0		-0.3
09/12/2016 04:00:00	102330	-10	0	103	0.4
09/12/2016 05:00:00	102400	-10	0		-0.4
09/12/2016 06:00:00	102390	-4	0	103	-0.2
09/12/2016 07:00:00	102450	2	0	102	-0.9
09/12/2016 08:00:00	102430	90	0	95	0.4
09/12/2016 09:00:00	102450	196	0	91	2.2
09/12/2016 10:00:00	102460	298	0	91	2.2
09/12/2016 11:00:00	102390	343	0	87	3.5
09/12/2016 12:00:00	102340	340	0	85	4.2
09/12/2016 13:00:00	102290	266	0	79	5.2
09/12/2016 14:00:00	102260	183	0	80	5.5
09/12/2016 15:00:00	102230	85	0	88	4.6
09/12/2016 16:00:00	102220	15	0	97	2.7
09/12/2016 17:00:00	102210	0	0	100	2
09/12/2016 18:00:00	102200	0	0	101	1.9
09/12/2016 19:00:00	102220	0	0	101	2.1
09/12/2016 20:00:00	102200	0	0	102	2
09/12/2016 21:00:00	102230	-2	0	102	1.7
09/12/2016 22:00:00	102230	-2	0	103	1.2
09/12/2016 23:00:00	102190	-1	0	103	1
10/12/2016 00:00:00	102160	0	0	103	1
10/12/2016 01:00:00	102140	1	0	103	1
10/12/2016 02:00:00	102090	-5	0	103	1
10/12/2016 03:00:00	102010	-10	0		-0.1
10/12/2016 04:00:00	101990	-9	0		-0.5
10/12/2016 05:00:00	102020	-9	0		-1.1
10/12/2016 06:00:00	101980	-2	0		-0.7
10/12/2016 07:00:00	101980	4	0	103	-0.7
10/12/2016 08:00:00	102020	80	0	98	0.8
10/12/2016 09:00:00	102030	201	0	86	3.6
10/12/2016 10:00:00	102040	287	0	84	4.3
10/12/2016 11:00:00	101970	337	0	81	5.5
10/12/2016 12:00:00	101880	334	0	74	6.9
10/12/2016 13:00:00	101820	261	0	74	7.6
10/12/2016 14:00:00	101790	174	0	87	5.6
10/12/2016 15:00:00	101770	74	0	94	4.4
10/12/2016 16:00:00	101750	7	0	99	3.5
10/12/2016 17:00:00	101770	-1	0	100	3.2
10/12/2016 18:00:00	101770	-2	0	101	3.6
10/12/2016 19:00:00	101770	-1	0	101	3.3
10/12/2016 20:00:00	101760	0	0	102	2.9
10/12/2016 21:00:00	101720	-3	0	102	2.9
10/12/2016 22:00:00	101680	-1	0	103	2.6
10/12/2016 23:00:00	101660	0	0	103	2.4
11/12/2016 00:00:00	101630	0	0	103	2.1
11/12/2016 01:00:00	101580	0	0	103	1.8
11/12/2016 02:00:00	101530	-8	0	103	1.6
11/12/2016 03:00:00	101480	-12	0	103	1.1
11/12/2016 04:00:00	101430	-12	0	103	1
11/12/2016 05:00:00	101400	-9	0	103	0.5
11/12/2016 06:00:00	101350	0	0		0
11/12/2016 07:00:00	101330	0	0		0
11/12/2016 08:00:00	101350	25	0		0.1
11/12/2016 09:00:00	101340	90	0	103	0.9
11/12/2016 10:00:00	101290	256	0	103	1.4
11/12/2016 11:00:00	101190	240	0	103	1.5
11/12/2016 12:00:00	101110	315	0	101	2.8
11/12/2016 13:00:00	101030	265	0	95	3.5
11/12/2016 14:00:00	100990	151	0	98	3
11/12/2016 15:00:00	100920	42	0	99	3.4
11/12/2016 16:00:00	100980	10	0	101	2.8
11/12/2016 17:00:00	101000	0	0	102	2.8
11/12/2016 18:00:00	101040	0	0	102	2.5
11/12/2016 19:00:00	101040	1	0	103	2.6
11/12/2016 20:00:00	101060	2	0	103	2.5
11/12/2016 21:00:00	101060	3	0	103	2.5
11/12/2016 22:00:00	101090	0	0	103	2.4
11/12/2016 23:00:00	101090	0	0	103	2.4
12/12/2016 00:00:00	101000	0	0	103	2.8
12/12/2016 01:00:00	101010	0	0	100	3.4
12/12/2016 02:00:00	100930	-7	0	97	3.5
12/12/2016 03:00:00	100900	-6	0	96	3.8
12/12/2016 04:00:00	100920	-6	0	97	3.6
12/12/2016 05:00:00	100930	-5	0	98	3.5
12/12/2016 06:00:00	100990	1	0	96	4
12/12/2016 07:00:00	101050	1	0	96	4
12/12/2016 08:00:00	101040	61	0	95	4.5
12/12/2016 09:00:00	101170	130	0	92	5
12/12/2016 10:00:00	101190	190	0	87	6.4
12/12/2016 11:00:00	101170	311	0	82	7.5
12/12/2016 12:00:00	101150	308	0	88	6.4
12/12/2016 13:00:00	101120	249	0	90	6.1
12/12/2016 14:00:00	101180	143	0	94	4.9
12/12/2016 15:00:00	101230	35	0	98	4.6
12/12/2016 16:00:00	101250	2	0	101	3.9
12/12/2016 17:00:00	101290	0	0	101	3.5
12/12/2016 18:00:00	101360	-2	0	102	3.5
12/12/2016 19:00:00	101400	0	0	102	3.1
12/12/2016 20:00:00	101450	0	0	103	3.3
12/12/2016 21:00:00	101520	1	0	103	2.8
12/12/2016 22:00:00	101620	0	0	103	3
12/12/2016 23:00:00	101630	-4	0	103	2.7
13/12/2016 00:00:00	101660	0	0	103	2.1
13/12/2016 01:00:00	101700	-1	0	103	1.9
13/12/2016 02:00:00	101710	-7	0	103	2
13/12/2016 03:00:00	101730	-7	0	103	1.8
13/12/2016 04:00:00	101760	-7	0	103	1.5
13/12/2016 05:00:00	101770	-5	0		0.3
13/12/2016 06:00:00	101810	-2	0		0.2
13/12/2016 07:00:00	101880	1	0	103	0.6
13/12/2016 08:00:00	101960	12	0	103	0.5
13/12/2016 09:00:00	102060	43	0	103	0.8
13/12/2016 10:00:00	102090	57	0	103	0.7
13/12/2016 11:00:00	102070	73	0	103	0.7
13/12/2016 12:00:00	102010	97	0	103	1.2
13/12/2016 13:00:00	101980	92	0	102	0.8
13/12/2016 14:00:00	101960	52	0	101	1.4
13/12/2016 15:00:00	101960	25	0	100	1.8
13/12/2016 16:00:00	101980	3	0	102	1.1
13/12/2016 17:00:00	101990	0	0	103	1.2
13/12/2016 18:00:00	102000	-1	0	103	1
13/12/2016 19:00:00	102020	0	0	103	1.3
13/12/2016 20:00:00	102050	0	0	103	1.7
13/12/2016 21:00:00	102010	-2	0	103	1.4
13/12/2016 22:00:00	102030	2	0	103	0.9
13/12/2016 23:00:00	102010	0	0	103	1
14/12/2016 00:00:00	101980	0	0	103	0.9
14/12/2016 01:00:00	101960	2	0	103	0.9
14/12/2016 02:00:00	101940	-3	0		0.6
14/12/2016 03:00:00	101910	-1	0		0.7
14/12/2016 04:00:00	101880	0	0		0.1
14/12/2016 05:00:00	101870	-1	0		0
14/12/2016 06:00:00	101870	0	0		-0.2
14/12/2016 07:00:00	101860	2	0		0.2
14/12/2016 08:00:00	101900	25	0		0.6
14/12/2016 09:00:00	101910	55	0		0.8
14/12/2016 10:00:00	101890	76	0	103	1.1
14/12/2016 11:00:00	101860	133	0	99	1.2
14/12/2016 12:00:00	101800	121	0	98	1.5
14/12/2016 13:00:00	101730	111	0	96	1.8
14/12/2016 14:00:00	101730	69	0	98	1.7
14/12/2016 15:00:00	101730	32	0	101	1.6
14/12/2016 16:00:00	101740	3	0	102	1.4
14/12/2016 17:00:00	101750	-1	0	102	1.5
14/12/2016 18:00:00	101750	-1	0	102	1.4
14/12/2016 19:00:00	101760	0	0	102	1.2
14/12/2016 20:00:00	101790	1	0	103	1.1
14/12/2016 21:00:00	101810	0	0	103	1.5
14/12/2016 22:00:00	101840	1	0	103	0.9
14/12/2016 23:00:00	101820	1	0	103	0.6
15/12/2016 00:00:00	101840	0	0	103	0.6
15/12/2016 01:00:00	101860	2	0	103	0.9
15/12/2016 02:00:00	101890	-3	0		0.6
15/12/2016 03:00:00	101870	-1	0		0
15/12/2016 04:00:00	101850	2	0		-0.2
15/12/2016 05:00:00	101870	-2	0		-0.3
15/12/2016 06:00:00	101900	0	0		-0.2
15/12/2016 07:00:00	101940	0	0		-0.3
15/12/2016 08:00:00	102000	16	0		-0.1
15/12/2016 09:00:00	102050	42	0		0.1
15/12/2016 10:00:00	102050	69	0		0.1
15/12/2016 11:00:00	102020	78	0		0.6
15/12/2016 12:00:00	101960	76	0	103	1.1
15/12/2016 13:00:00	101920	60	0	103	1.6
15/12/2016 14:00:00	101920	36	0	103	1.3
15/12/2016 15:00:00	101910	18	0	103	1.5
15/12/2016 16:00:00	101930	1	0	103	1.5
15/12/2016 17:00:00	101930	-2	0	103	1.4
15/12/2016 18:00:00	101960	0	0	103	1.1
15/12/2016 19:00:00	101980	0	0	103	1.3
15/12/2016 20:00:00	102010	0	0	103	1.2
15/12/2016 21:00:00	102020	0	0	103	1.1
15/12/2016 22:00:00	102040	0	0	103	1.2
15/12/2016 23:00:00	102070	0	0	103	1.8
16/12/2016 00:00:00	102060	0	0	101	1.5
16/12/2016 01:00:00	102070	1	0	100	1.7
16/12/2016 02:00:00	102070	-5	0	100	2.1
16/12/2016 03:00:00	102060	-2	0	101	1.8
16/12/2016 04:00:00	102060	0	0	101	2
16/12/2016 05:00:00	102090	-2	0.2	99	2.5
16/12/2016 06:00:00	102140	-2	0	100	2.6
16/12/2016 07:00:00	102210	1	0	100	2.5
16/12/2016 08:00:00	102260	9	0	98	3.2
16/12/2016 09:00:00	102320	23	0	97	3.4
16/12/2016 10:00:00	102360	38	0	97	3.6
16/12/2016 11:00:00	102350	78	0	94	4.1
16/12/2016 12:00:00	102350	85	0	94	4.4
16/12/2016 13:00:00	102360	64	0	92	4.4
16/12/2016 14:00:00	102410	39	0	92	4.7
16/12/2016 15:00:00	102460	21	0	92	4.7
16/12/2016 16:00:00	102510	6	0	93	4.6
16/12/2016 17:00:00	102560	0	0	93	4.4
16/12/2016 18:00:00	102620	0	0	94	4.2
16/12/2016 19:00:00	102680	-2	0	95	3.9
16/12/2016 20:00:00	102730	0	0	96	3.8
16/12/2016 21:00:00	102790	1	0	95	3.7
16/12/2016 22:00:00	102810	0	0	96	3.5
16/12/2016 23:00:00	102840	0	0	95	3.7
17/12/2016 00:00:00	102840	0	0	95	3.6
17/12/2016 01:00:00	102850	0	0	93	3.7
17/12/2016 02:00:00	102870	-2	0	90	4
17/12/2016 03:00:00	102880	2	0	88	4.1
17/12/2016 04:00:00	102870	-1	0	92	3.3
17/12/2016 05:00:00	102860	1	0	94	2.5
17/12/2016 06:00:00	102880	-3	0	94	2
17/12/2016 07:00:00	102900	1	0	95	2
17/12/2016 08:00:00	102920	58	0	91	2.4
17/12/2016 09:00:00	102980	161	0	85	3.5
17/12/2016 10:00:00	102990	248	0	73	5.3
17/12/2016 11:00:00	102950	303	0	69	6.4
17/12/2016 12:00:00	102890	308	0	63	7.6
17/12/2016 13:00:00	102850	237	0	62	7.5
17/12/2016 14:00:00	102820	170	0	61	7.6
17/12/2016 15:00:00	102840	72	0	65	7
17/12/2016 16:00:00	102850	7	0	72	6.2
17/12/2016 17:00:00	102820	-2	0	80	4.3
17/12/2016 18:00:00	102830	-3	0	82	3.5
17/12/2016 19:00:00	102830	-2	0	82	3.1
17/12/2016 20:00:00	102840	0	0	82	2.9
17/12/2016 21:00:00	102840	-2	0	83	2.2
17/12/2016 22:00:00	102820	-1	0	83	1.8
17/12/2016 23:00:00	102790	-3	0	82	1.9
18/12/2016 00:00:00	102750	0	0	81	1.4
18/12/2016 01:00:00	102760	-3	0	82	0.9
18/12/2016 02:00:00	102730	-7	0	79	0.9
18/12/2016 03:00:00	102660	-9	0	78	0.6
18/12/2016 04:00:00	102640	-4	0	77	0.2
18/12/2016 05:00:00	102640	-2	0	74	0.2
18/12/2016 06:00:00	102640	0	0	76	-0.5
18/12/2016 07:00:00	102620	0	0	87	-2.1
18/12/2016 08:00:00	102600	75	0	84	-1.8
18/12/2016 09:00:00	102620	195	0	80	-0.1
18/12/2016 10:00:00	102620	292	0	71	1.3
18/12/2016 11:00:00	102510	326	0	83	0
18/12/2016 12:00:00	102450	345	0	77	1.7
18/12/2016 13:00:00	102360	267	0	75	2.6
18/12/2016 14:00:00	102300	193	0	78	2.5
18/12/2016 15:00:00	102250	76	0	80	2.2
18/12/2016 16:00:00	102200	6	0	98	-0.3
18/12/2016 17:00:00	102170	0	0	101	-0.5
18/12/2016 18:00:00	102120	0	0	101	-0.3
18/12/2016 19:00:00	102150	-2	0	102	-1.1
18/12/2016 20:00:00	102110	0	0	102	-1.1
18/12/2016 21:00:00	102060	-2	0	103	-1.3
18/12/2016 22:00:00	102040	0	0	103	-1.4
18/12/2016 23:00:00	102010	0	0	103	-2.1
19/12/2016 00:00:00	101940	0	0	103	-2.4
19/12/2016 01:00:00	101970	-3	0	102	-2.3
19/12/2016 02:00:00	101990	-8	0	102	-2
19/12/2016 03:00:00	102000	-10	0	102	-2.1
19/12/2016 04:00:00	101990	-7	0	102	-1.8
19/12/2016 05:00:00	101990	-9	0	102	-2.4
19/12/2016 06:00:00	102040	-1	0	102	-2.8
19/12/2016 07:00:00	102090	3	0	102	-2.9
19/12/2016 08:00:00	102120	22	0	102	-2.3
19/12/2016 09:00:00	102150	42	0	102	-2.1
19/12/2016 10:00:00	102150	72	0	99	-0.7
19/12/2016 11:00:00	102090	98	0	90	1.3
19/12/2016 12:00:00	102060	80	0	90	1.7
19/12/2016 13:00:00	102060	58	0	90	2.3
19/12/2016 14:00:00	102060	23	0	92	2
19/12/2016 15:00:00	102030	10	0	97	1.6
19/12/2016 16:00:00	102040	3	0	95	2.3
19/12/2016 17:00:00	102020	0	0	94	2.9
19/12/2016 18:00:00	102020	0	0	92	3.6
19/12/2016 19:00:00	102040	0	0	94	3.4
19/12/2016 20:00:00	102050	0	0.2	98	3.1
19/12/2016 21:00:00	102060	0	0.2	98	3
19/12/2016 22:00:00	102030	0	0	99	2.9
19/12/2016 23:00:00	102000	1	0	97	3.2
20/12/2016 00:00:00	101950	0	0	95	3.6
20/12/2016 01:00:00	101940	0	0	95	3.6
20/12/2016 02:00:00	101920	0	0	95	3.6
20/12/2016 03:00:00	101870	-3	0	93	3.9
20/12/2016 04:00:00	101810	-3	0	93	4
20/12/2016 05:00:00	101790	1	0.6	98	3.5
20/12/2016 06:00:00	101730	0	0.8	100	3.4
20/12/2016 07:00:00	101710	2	0.2	100	3.7
20/12/2016 08:00:00	101730	5	1	100	4
20/12/2016 09:00:00	101730	11	1.4	100	4.2
20/12/2016 10:00:00	101710	22	1.4	100	4.7
20/12/2016 11:00:00	101650	18	1.4	100	4.8
20/12/2016 12:00:00	101590	22	1.4	100	5
20/12/2016 13:00:00	101550	33	1	101	5.5
20/12/2016 14:00:00	101540	14	1.4	101	5.6
20/12/2016 15:00:00	101550	7	2	101	5.8
20/12/2016 16:00:00	101550	1	1.8	101	5.9
20/12/2016 17:00:00	101580	0	1.8	101	6
20/12/2016 18:00:00	101610	0	3.4	101	5.8
20/12/2016 19:00:00	101630	-2	1.2	101	5.8
20/12/2016 20:00:00	101670	-1	1	100	6
20/12/2016 21:00:00	101690	0	0.6	100	6
20/12/2016 22:00:00	101730	0	0	99	6.1
20/12/2016 23:00:00	101720	0	0.2	100	6
21/12/2016 00:00:00	101760	0	0.8	100	6
21/12/2016 01:00:00	101800	-1	1	100	6
21/12/2016 02:00:00	101860	2	2.2	100	6
21/12/2016 03:00:00	101860	-2	1.4	100	6
21/12/2016 04:00:00	101870	1	0.2	99	5.9
21/12/2016 05:00:00	101910	3	0.2	99	6.1
21/12/2016 06:00:00	101930	1	0	99	6.1
21/12/2016 07:00:00	101940	-1	0	99	6.2
21/12/2016 08:00:00	101980	14	0	95	6.8
21/12/2016 09:00:00	102040	43	0	89	7.6
21/12/2016 10:00:00	102050	69	0	90	7.8
21/12/2016 11:00:00	102030	85	0	85	8.5
21/12/2016 12:00:00	101980	177	0	79	9.4
21/12/2016 13:00:00	101970	120	0	70	9.7
21/12/2016 14:00:00	101980	121	0	72	10.2
21/12/2016 15:00:00	102000	66	0	74	9.9
21/12/2016 16:00:00	102010	10	0	77	9.1
21/12/2016 17:00:00	102020	0	0	75	8.8
21/12/2016 18:00:00	102050	-3	0	78	8.1
21/12/2016 19:00:00	102060	0	0	83	7.1
21/12/2016 20:00:00	102050	0	0	83	7
21/12/2016 21:00:00	102080	-1	0	83	7
21/12/2016 22:00:00	102090	-1	0	83	6.7
21/12/2016 23:00:00	102090	-1	0	83	6.6
22/12/2016 00:00:00	102070	-1	0	85	6.1
22/12/2016 01:00:00	102100	0	0	88	5.6
22/12/2016 02:00:00	102110	-1	0	90	5.4
22/12/2016 03:00:00	102120	-5	0	89	5.2
22/12/2016 04:00:00	102110	-1	0	87	5.3
22/12/2016 05:00:00	102120	0	0	87	5.2
22/12/2016 06:00:00	102170	-1	0	88	5
22/12/2016 07:00:00	102200	1	0	91	4.4
22/12/2016 08:00:00	102230	65	0	86	5.1
22/12/2016 09:00:00	102240	188	0	80	6.7
22/12/2016 10:00:00	102240	286	0	70	9.5
22/12/2016 11:00:00	102170	333	0	69	10.3
22/12/2016 12:00:00	102100	326	0	63	11.9
22/12/2016 13:00:00	102060	261	0	61	12.5
22/12/2016 14:00:00	102040	180	0	67	12
22/12/2016 15:00:00	102040	76	0	72	11.2
22/12/2016 16:00:00	102050	9	0	78	10
22/12/2016 17:00:00	102070	-2	0	85	8.4
22/12/2016 18:00:00	102090	-7	0	88	7.3
22/12/2016 19:00:00	102100	-2	0	89	7.1
22/12/2016 20:00:00	102120	-1	0	87	6.8
22/12/2016 21:00:00	102140	0	0	86	6.4
22/12/2016 22:00:00	102130	0	0	83	6.5
22/12/2016 23:00:00	102110	0	0	84	5.8
23/12/2016 00:00:00	102080	-1	0	83	5.7
23/12/2016 01:00:00	102080	-1	0	82	5.2
