Fine validità (UTC)	Pressione atmosferica istantanea al livello della stazione a 2 m dal suolo (PA)	Irradianza globale visibile media oraria - componente dall'alto (W/M**2)	Precipitazione cumulata su 1 ora (KG/M**2)	Umidita' relativa dell'aria istantanea a 2 m dal suolo (%)	Temperatura dell'aria istantanea a 2 m dal suolo (°C)
04/02/2018 14:00:00	100620	152	0	66	7.7
04/02/2018 15:00:00	100680	102	0	64	7.7
04/02/2018 16:00:00	100690	50	0	64	7.7
04/02/2018 17:00:00	100740	3	0	68	7.4
04/02/2018 18:00:00	100810	0	0	73	7
04/02/2018 19:00:00	100850	0	0	75	6.6
04/02/2018 20:00:00	100920	0	0	79	6.1
04/02/2018 21:00:00	100960	0	0	80	5.8
04/02/2018 22:00:00	101020	-2	0	85	4.1
04/02/2018 23:00:00	101070	1	0	84	4
05/02/2018 00:00:00	101090	0	0	85	4
05/02/2018 01:00:00	101110	0	0	87	3.6
05/02/2018 02:00:00	101130	-8	0	87	3.6
05/02/2018 03:00:00	101150	-10	0	89	3.2
05/02/2018 04:00:00	101150	-10	0	89	3.6
05/02/2018 05:00:00	101190	-7	0	90	2.7
05/02/2018 06:00:00	101210	-1	0	88	3.1
05/02/2018 07:00:00	101260	8	0	91	2.1
05/02/2018 08:00:00	101280	101	0	87	3.3
05/02/2018 09:00:00	101290	186	0	82	4.8
05/02/2018 10:00:00	101290	215	0	81	5.4
05/02/2018 11:00:00	101270	470	0	72	7.1
05/02/2018 12:00:00	101210	483	0	62	8.2
05/02/2018 13:00:00	101170	430	0	61	8.5
05/02/2018 14:00:00	101130	233	0	63	8.8
05/02/2018 15:00:00	101090	126	0	65	8.8
05/02/2018 16:00:00	101090	44	0	65	8.7
05/02/2018 17:00:00	101080	4	0	63	8.7
05/02/2018 18:00:00	101100	-1	0	78	6.8
05/02/2018 19:00:00	101090	0	0	78	6.8
05/02/2018 20:00:00	101090	0	0	79	6.7
05/02/2018 21:00:00	101100	0	0	76	6.9
05/02/2018 22:00:00	101060	0	0	78	6.6
05/02/2018 23:00:00	101030	1	0	83	6
06/02/2018 00:00:00	100980	0	0	83	5.9
06/02/2018 01:00:00	100900	-1	0	85	5.4
06/02/2018 02:00:00	100860	-4	0	89	5
06/02/2018 03:00:00	100810	-6	0	90	4.9
06/02/2018 04:00:00	100790	-6	0	91	4.7
06/02/2018 05:00:00	100760	-3	0	90	4.7
06/02/2018 06:00:00	100720	-2	0	89	4.9
06/02/2018 07:00:00	100700	3	0	91	4.6
06/02/2018 08:00:00	100700	8	0.6	94	4.7
06/02/2018 09:00:00	100680	32	0	94	4.8
06/02/2018 10:00:00	100670	26	0	95	4.9
06/02/2018 11:00:00	100610	34	0.8	95	4.7
06/02/2018 12:00:00	100510	39	0	96	4.5
06/02/2018 13:00:00	100410	44	0.4	95	4.4
06/02/2018 14:00:00	100330	27	0.8	96	4.1
06/02/2018 15:00:00	100270	18	1.6	96	3.9
06/02/2018 16:00:00	100210	10	1.6	97	3.5
06/02/2018 17:00:00	100200	0	1.8	97	3.2
06/02/2018 18:00:00	100200	1	3.8	97	3
06/02/2018 19:00:00	100180	1	3	97	2.9
06/02/2018 20:00:00	100140	0	0.6	98	2.5
06/02/2018 21:00:00	100100	0	0.8	98	2.5
06/02/2018 22:00:00	100080	3	0.2	96	3.2
06/02/2018 23:00:00	100020	0	1	99	3
07/02/2018 00:00:00	99970	1	0.6	99	3.3
07/02/2018 01:00:00	99920	-1	0.8	100	3.3
07/02/2018 02:00:00	99870	4	0.4	101	3.3
07/02/2018 03:00:00	99830	2	0.6	101	3.2
07/02/2018 04:00:00	99790	3	0.4	101	3.3
07/02/2018 05:00:00	99780	2	0.2	101	3.3
07/02/2018 06:00:00	99760	2	0.8	101	3.4
07/02/2018 07:00:00	99820	4	0.2	101	3.4
07/02/2018 08:00:00	99840	18	0.6	101	3.4
07/02/2018 09:00:00	99820	70	0	99	3.6
07/02/2018 10:00:00	99850	60	0	98	3.9
07/02/2018 11:00:00	99850	51	0	100	4
07/02/2018 12:00:00	99820	60	0.2	100	4.2
07/02/2018 13:00:00	99810	44	0	99	4.4
07/02/2018 14:00:00	99810	39	0.2	99	4.8
07/02/2018 15:00:00	99800	31	0.6	99	4.7
07/02/2018 16:00:00	99800	37	0.2	97	4.9
07/02/2018 17:00:00	99820	5	0	94	5.2
07/02/2018 18:00:00	99900	0	0	92	5
07/02/2018 19:00:00	99930	0	0	90	5
07/02/2018 20:00:00	99960	-1	0	89	4.7
07/02/2018 21:00:00	99990	0	0	90	4.4
07/02/2018 22:00:00	100040	0	0	90	4
07/02/2018 23:00:00	100070	0	0	92	3.5
08/02/2018 00:00:00	100080	0	0	90	3.7
08/02/2018 01:00:00	100070	0	0	88	3.7
08/02/2018 02:00:00	100090	-2	0	89	3.4
08/02/2018 03:00:00	100090	-2	0	90	3.1
08/02/2018 04:00:00	100130	1	0	85	4.1
08/02/2018 05:00:00	100200	2	0	87	3.8
08/02/2018 06:00:00	100260	0	0	86	4.5
08/02/2018 07:00:00	100340	6	0	85	4.9
08/02/2018 08:00:00	100410	30	0	85	5.3
08/02/2018 09:00:00	100440	117	0	76	6.3
08/02/2018 10:00:00	100500	127	0	83	6.2
08/02/2018 11:00:00	100530	361	0	74	7.8
08/02/2018 12:00:00	100520	498	0	70	9.3
08/02/2018 13:00:00	100500	373	0	65	9.6
08/02/2018 14:00:00	100500	378	0	61	10.3
08/02/2018 15:00:00	100520	140	0	69	9.9
08/02/2018 16:00:00	100550	58	0	67	9.7
08/02/2018 17:00:00	100610	5	0	73	9.5
08/02/2018 18:00:00	100640	0	0	75	9.1
08/02/2018 19:00:00	100670	-2	0	63	8.6
08/02/2018 20:00:00	100720	-1	0	68	7.7
08/02/2018 21:00:00	100740	-5	0	62	6.3
08/02/2018 22:00:00	100730	0	0	64	5.8
08/02/2018 23:00:00	100730	0	0	58	7.2
09/02/2018 00:00:00	100740	0	0	63	7.2
09/02/2018 01:00:00	100750	-1	0	65	7.2
09/02/2018 02:00:00	100730	-8	0	68	7.1
09/02/2018 03:00:00	100720	-10	0	68	7.4
09/02/2018 04:00:00	100740	-9	0	78	5.7
09/02/2018 05:00:00	100720	-6	0	76	5.9
09/02/2018 06:00:00	100720	-1	0	78	6.2
09/02/2018 07:00:00	100730	17	0	81	5
09/02/2018 08:00:00	100750	133	0	77	5.7
09/02/2018 09:00:00	100760	269	0	69	7.8
09/02/2018 10:00:00	100740	402	0	59	9.7
09/02/2018 11:00:00	100690	463	0	50	10.7
09/02/2018 12:00:00	100640	491	0	58	10.3
09/02/2018 13:00:00	100550	306	0	51	10.8
09/02/2018 14:00:00	100520	263	0	59	10.1
09/02/2018 15:00:00	100470	107	0	65	9.8
09/02/2018 16:00:00	100440	69	0	68	9.6
09/02/2018 17:00:00	100460	10	0	72	9.1
09/02/2018 18:00:00	100480	-2	0	85	8.1
09/02/2018 19:00:00	100460	0	0	85	7.8
09/02/2018 20:00:00	100480	-1	0	85	7.4
09/02/2018 21:00:00	100470	-1	0	89	5.7
09/02/2018 22:00:00	100430	-3	0	89	4.9
09/02/2018 23:00:00	100400	-1	0	86	4.2
10/02/2018 00:00:00	100380	0	0	86	3.8
10/02/2018 01:00:00	100360	-1	0	85	3.4
10/02/2018 02:00:00	100340	-6	0	85	3.1
10/02/2018 03:00:00	100330	-9	0	87	2.5
10/02/2018 04:00:00	100350	-9	0	86	2.5
10/02/2018 05:00:00	100330	-6	0	85	2.7
10/02/2018 06:00:00	100330	-1	0	84	2.9
10/02/2018 07:00:00	100370	11	0	86	3
10/02/2018 08:00:00	100400	59	0	85	3.4
10/02/2018 09:00:00	100410	67	0	83	3.8
10/02/2018 10:00:00	100410	82	0	83	4.7
10/02/2018 11:00:00	100400	198	0	80	5.6
10/02/2018 12:00:00	100370	128	0	83	5.9
10/02/2018 13:00:00	100320	274	0	78	7.3
10/02/2018 14:00:00	100290	202	0	78	7.5
10/02/2018 15:00:00	100260	104	0	78	7.6
10/02/2018 16:00:00	100250	78	0	79	7.3
10/02/2018 17:00:00	100280	7	0	81	6.8
10/02/2018 18:00:00	100330	-2	0	85	6.1
10/02/2018 19:00:00	100360	-2	0	84	5.8
10/02/2018 20:00:00	100380	-3	0	82	5.7
10/02/2018 21:00:00	100400	0	0	85	5
10/02/2018 22:00:00	100410	1	0	86	4.3
10/02/2018 23:00:00	100400	-2	0	84	4.6
11/02/2018 00:00:00	100370	0	0	81	4.8
11/02/2018 01:00:00	100340	-1	0	83	4.4
11/02/2018 02:00:00	100330	-5	0	85	4.1
11/02/2018 03:00:00	100290	-8	0	78	4.9
11/02/2018 04:00:00	100290	-10	0	85	4
11/02/2018 05:00:00	100310	-6	0	86	3.7
11/02/2018 06:00:00	100320	-1	0	83	3.9
11/02/2018 07:00:00	100380	13	0	84	3.6
11/02/2018 08:00:00	100440	111	0	79	4.8
11/02/2018 09:00:00	100430	170	0	75	4.8
11/02/2018 10:00:00	100420	294	0	61	7.7
11/02/2018 11:00:00	100370	407	0	43	8.2
11/02/2018 12:00:00	100290	504	0	40	8.6
11/02/2018 13:00:00	100210	446	0	39	9.2
11/02/2018 14:00:00	100150	349	0	41	9
11/02/2018 15:00:00	100110	226	0	43	8.9
11/02/2018 16:00:00	100070	88	0	46	8.3
11/02/2018 17:00:00	100060	6	0	50	7.6
11/02/2018 18:00:00	100070	-2	0	53	7
11/02/2018 19:00:00	100070	-2	0	53	6.6
11/02/2018 20:00:00	100070	0	0	59	5.7
11/02/2018 21:00:00	100050	-2	0	62	4.6
11/02/2018 22:00:00	100040	-2	0	64	4.1
11/02/2018 23:00:00	100010	-3	0	65	4.3
12/02/2018 00:00:00	99980	-2	0	66	4.8
12/02/2018 01:00:00	99980	0	0	70	3.8
12/02/2018 02:00:00	99900	-7	0	68	4.7
12/02/2018 03:00:00	99870	-8	0	67	5.1
12/02/2018 04:00:00	99860	-14	0	66	5.3
12/02/2018 05:00:00	99890	-9	0	74	3.6
12/02/2018 06:00:00	99980	-2	0.6	91	2.4
12/02/2018 07:00:00	100030	1	0.4	94	2.6
12/02/2018 08:00:00	100060	9	0.4	95	2.7
12/02/2018 09:00:00	100090	18	0.8	97	2.6
12/02/2018 10:00:00	100140	26	1.6	98	2.6
12/02/2018 11:00:00	100170	21	1.8	98	2.2
12/02/2018 12:00:00	100160	33	2.6	98	2.2
12/02/2018 13:00:00	100150	59	1.6	98	2.2
12/02/2018 14:00:00	100160	58	0.6	98	1.9
12/02/2018 15:00:00	100190	34	0.4	97	2.3
12/02/2018 16:00:00	100170	26	0.4	98	2.1
12/02/2018 17:00:00	100220	6	0	96	2.5
12/02/2018 18:00:00	100300	0	0	95	3.1
12/02/2018 19:00:00	100310	0	0	97	3
12/02/2018 20:00:00	100370	-1	0.2	96	3.3
12/02/2018 21:00:00	100430	0	1	97	2.8
12/02/2018 22:00:00	100440	0	0.8	98	2.8
12/02/2018 23:00:00	100460	0	0.6	97	2.5
13/02/2018 00:00:00	100480	0	0	95	2.8
13/02/2018 01:00:00	100490	-1	0.2	95	3.2
13/02/2018 02:00:00	100480	0	0	95	2.8
13/02/2018 03:00:00	100480	-2	0.2	95	3.1
13/02/2018 04:00:00	100480	4	0.2	96	2.7
13/02/2018 05:00:00	100470	0	0	96	2.5
13/02/2018 06:00:00	100510	0	0	94	2.8
13/02/2018 07:00:00	100560	3	0	94	2.7
13/02/2018 08:00:00	100570	71	0	92	3.1
13/02/2018 09:00:00	100580	174	0	88	3.7
13/02/2018 10:00:00	100590	315	0	80	5
13/02/2018 11:00:00	100540	210	0	66	5.4
13/02/2018 12:00:00	100480	96	0	59	5.6
13/02/2018 13:00:00	100430	136	0	75	4.2
13/02/2018 14:00:00	100400	168	0	72	4.6
13/02/2018 15:00:00	100380	110	0	78	4.2
13/02/2018 16:00:00	100360	106	0	77	4.3
13/02/2018 17:00:00	100370	12	0	82	3.6
13/02/2018 18:00:00	100390	-1	0	80	3.3
13/02/2018 19:00:00	100420	0	0	82	2.7
13/02/2018 20:00:00	100400	-3	0	80	2.6
13/02/2018 21:00:00	100400	-1	0	79	2.2
13/02/2018 22:00:00	100360	-2	0	79	2.1
13/02/2018 23:00:00	100350	-2	0	77	1.7
14/02/2018 00:00:00	100320	-5	0	72	1.9
14/02/2018 01:00:00	100300	-1	0	74	1.3
14/02/2018 02:00:00	100280	-9	0	71	1.5
14/02/2018 03:00:00	100260	-14	0	77	1.4
14/02/2018 04:00:00	100270	-10	0	79	0.6
14/02/2018 05:00:00	100330	-6	0	79	0.6
14/02/2018 06:00:00	100390	-3	0	79	0.6
14/02/2018 07:00:00	100460	31	0	79	0.9
14/02/2018 08:00:00	100520	153	0	72	2.2
14/02/2018 09:00:00	100570	280	0	70	2.9
14/02/2018 10:00:00	100640	439	0	62	4.6
14/02/2018 11:00:00	100650	507	0	57	6
14/02/2018 12:00:00	100620	500	0	50	6.9
14/02/2018 13:00:00	100620	395	0	49	6.1
14/02/2018 14:00:00	100640	445	0	41	7.7
14/02/2018 15:00:00	100660	206	0	40	7.4
14/02/2018 16:00:00	100690	116	0	42	7
14/02/2018 17:00:00	100760	14	0	46	6.3
14/02/2018 18:00:00	100850	-2	0	56	5.3
14/02/2018 19:00:00	100890	-3	0	62	3.2
14/02/2018 20:00:00	100950	-2	0	65	3
14/02/2018 21:00:00	101010	-3	0	65	2.2
14/02/2018 22:00:00	101040	-2	0	67	1.8
14/02/2018 23:00:00	101090	-3	0	66	1.7
15/02/2018 00:00:00	101080	-2	0	67	1.2
15/02/2018 01:00:00	101120	-1	0	67	1.1
15/02/2018 02:00:00	101130	-6	0	66	0.9
15/02/2018 03:00:00	101140	-8	0	66	0.8
15/02/2018 04:00:00	101170	-7	0	65	0.6
15/02/2018 05:00:00	101210	-10	0	62	1
15/02/2018 06:00:00	101230	-2	0	64	0.7
15/02/2018 07:00:00	101310	30	0	62	1.1
15/02/2018 08:00:00	101390	100	0	57	2.2
15/02/2018 09:00:00	101450	205	0	57	3.7
15/02/2018 10:00:00	101470	351	0	55	4.6
15/02/2018 11:00:00	101470	494	0	49	5.9
15/02/2018 12:00:00	101430	501	0	47	6.6
15/02/2018 13:00:00	101390	477	0	43	7.6
15/02/2018 14:00:00	101380	379	0	42	8
15/02/2018 15:00:00	101370	219	0	42	8
15/02/2018 16:00:00	101380	113	0	42	8.1
15/02/2018 17:00:00	101420	15	0	44	7.6
15/02/2018 18:00:00	101450	-1	0	52	6.4
15/02/2018 19:00:00	101490	-1	0	57	5.5
15/02/2018 20:00:00	101510	-2	0	60	4.3
15/02/2018 21:00:00	101540	0	0	61	4.3
15/02/2018 22:00:00	101550	-2	0	61	4.3
15/02/2018 23:00:00	101580	-1	0	67	2.9
16/02/2018 00:00:00	101570	0	0	65	2.8
16/02/2018 01:00:00	101580	0	0	65	3
16/02/2018 02:00:00	101530	-5	0	62	2.9
16/02/2018 03:00:00	101510	-2	0	63	2.7
16/02/2018 04:00:00	101500	-5	0	63	2.5
16/02/2018 05:00:00	101530	-4	0	64	2.3
16/02/2018 06:00:00	101510	-2	0	63	2.4
16/02/2018 07:00:00	101540	39	0	62	2.7
16/02/2018 08:00:00	101560	142	0	59	3.6
16/02/2018 09:00:00	101600	219	0	53	5.5
16/02/2018 10:00:00	101600	266	0	48	6.9
16/02/2018 11:00:00	101550	366	0	44	8
16/02/2018 12:00:00	101490	361	0	44	9
16/02/2018 13:00:00	101450	356	0	47	9.3
16/02/2018 14:00:00	101400	271	0	49	9.4
16/02/2018 15:00:00	101420	165	0	49	9.6
16/02/2018 16:00:00	101440	92	0	53	9.2
16/02/2018 17:00:00	101460	12	0	57	8.8
16/02/2018 18:00:00	101520	-1	0	62	8.4
16/02/2018 19:00:00	101570	-1	0	63	8.2
16/02/2018 20:00:00	101580	0	0	68	6.4
16/02/2018 21:00:00	101620	-1	0	71	6.2
16/02/2018 22:00:00	101660	-4	0	75	5.5
16/02/2018 23:00:00	101660	0	0	70	6
17/02/2018 00:00:00	101640	1	0	71	6.1
17/02/2018 01:00:00	101640	0	0	71	5.9
17/02/2018 02:00:00	101640	-7	0	71	5.9
17/02/2018 03:00:00	101610	-10	0	75	5.6
17/02/2018 04:00:00	101580	-9	0	82	5.2
17/02/2018 05:00:00	101530	-12	0	82	4.9
17/02/2018 06:00:00	101510	-3	0	87	4.3
17/02/2018 07:00:00	101490	24	0	87	4.3
17/02/2018 08:00:00	101470	89	0	81	5.6
17/02/2018 09:00:00	101420	108	0	83	5.4
17/02/2018 10:00:00	101400	183	0	74	6.8
17/02/2018 11:00:00	101330	223	0	63	7.9
17/02/2018 12:00:00	101260	118	0	63	7.8
17/02/2018 13:00:00	101150	68	0	63	7.7
17/02/2018 14:00:00	101060	65	0	59	7.6
17/02/2018 15:00:00	101030	66	0	53	8
17/02/2018 16:00:00	100990	29	0	53	7.8
17/02/2018 17:00:00	100970	5	0	65	7.4
17/02/2018 18:00:00	100980	0	0	56	7.3
17/02/2018 19:00:00	100950	1	0	58	7.3
17/02/2018 20:00:00	100930	0	0	67	6.9
17/02/2018 21:00:00	100930	0	0	74	6.5
17/02/2018 22:00:00	100900	0	0	75	6.4
17/02/2018 23:00:00	100890	-2	0	78	6.1
18/02/2018 00:00:00	100880	0	0	81	5.7
18/02/2018 01:00:00	100890	0	0	84	5.5
18/02/2018 02:00:00	100860	-9	0.4	90	5.1
18/02/2018 03:00:00	100870	-6	0.6	92	4.6
18/02/2018 04:00:00	100860	-5	0.6	95	4.4
18/02/2018 05:00:00	100860	1	0.6	96	4.4
18/02/2018 06:00:00	100880	-1	0.2	96	4.5
18/02/2018 07:00:00	100910	2	1	97	4.3
18/02/2018 08:00:00	100950	13	1	96	4.2
18/02/2018 09:00:00	100960	39	0.8	96	4.5
18/02/2018 10:00:00	101010	38	0.6	96	4.5
18/02/2018 11:00:00	101020	62	1.2	96	4.3
18/02/2018 12:00:00	101030	57	1.2	95	4.4
18/02/2018 13:00:00	101050	30	1.2	96	4
18/02/2018 14:00:00	101060	37	2.4	97	4
18/02/2018 15:00:00	101080	30	1.6	96	5.1
18/02/2018 16:00:00	101100	20	1.8	96	5.3
18/02/2018 17:00:00	101150	6	0.6	93	5
18/02/2018 18:00:00	101180	1	1	93	4.6
18/02/2018 19:00:00	101190	0	1.2	92	4.5
18/02/2018 20:00:00	101190	0	1	95	4.3
18/02/2018 21:00:00	101170	2	0.2	92	4.2
18/02/2018 22:00:00	101160	-1	0.4	96	4.4
18/02/2018 23:00:00	101160	0	0.8	95	4.5
19/02/2018 00:00:00	101120	0	0.8	97	4.3
19/02/2018 01:00:00	101090	-2	0.8	98	4.2
19/02/2018 02:00:00	101030	-2	0.4	96	4.1
19/02/2018 03:00:00	101000	-1	0.2	96	4.1
19/02/2018 04:00:00	101000	0	0.4	96	4.1
19/02/2018 05:00:00	100990	1	0	94	4
19/02/2018 06:00:00	101000	2	0.2	93	3.7
19/02/2018 07:00:00	101030	6	0.4	92	3.4
19/02/2018 08:00:00	101010	20	0.2	92	3.4
19/02/2018 09:00:00	101000	44	0.2	88	3.4
19/02/2018 10:00:00	101000	59	0	88	3.4
19/02/2018 11:00:00	100980	58	0.4	90	3.5
19/02/2018 12:00:00	100910	173	0	90	3.8
19/02/2018 13:00:00	100840	251	0	84	4.4
19/02/2018 14:00:00	100770	263	0	76	5.1
19/02/2018 15:00:00	100720	72	0	74	5.1
19/02/2018 16:00:00	100670	24	0	76	4.9
19/02/2018 17:00:00	100650	9	0	77	4.7
19/02/2018 18:00:00	100630	-1	0	81	4
19/02/2018 19:00:00	100630	0	0	82	3.8
19/02/2018 20:00:00	100580	0	0	87	2.8
19/02/2018 21:00:00	100550	0	0	85	2.4
19/02/2018 22:00:00	100500	0	0	87	2.1
19/02/2018 23:00:00	100470	0	0	88	1.8
20/02/2018 00:00:00	100430	0	0	87	1.7
20/02/2018 01:00:00	100370	-1	0	85	1.9
20/02/2018 02:00:00	100320	-5	0	84	1.9
20/02/2018 03:00:00	100280	-2	0	85	1.8
20/02/2018 04:00:00	100240	0	0	85	1.7
20/02/2018 05:00:00	100200	-1	0	84	1.7
20/02/2018 06:00:00	100190	0	0	85	1.4
20/02/2018 07:00:00	100200	16	0	83	1.8
20/02/2018 08:00:00	100200	61	0	81	2.5
20/02/2018 09:00:00	100180	77	0	69	3.2
20/02/2018 10:00:00	100170	164	0	68	3.8
20/02/2018 11:00:00	100120	151	0	59	4.1
20/02/2018 12:00:00	100080	109	0	55	4.5
20/02/2018 13:00:00	100060	61	0	60	4.1
20/02/2018 14:00:00	100030	34	0	74	3.3
20/02/2018 15:00:00	100000	20	0	81	3.2
20/02/2018 16:00:00	99980	14	0	83	3.4
20/02/2018 17:00:00	100000	8	0	82	3.6
20/02/2018 18:00:00	100010	0	0	82	3.6
20/02/2018 19:00:00	100010	-4	0.2	90	2.8
20/02/2018 20:00:00	100000	1	0	92	2.7
20/02/2018 21:00:00	100020	0	0	90	2.9
20/02/2018 22:00:00	100020	0	0	90	3
20/02/2018 23:00:00	100010	-1	0	89	3
21/02/2018 00:00:00	100010	0	0	89	3.1
21/02/2018 01:00:00	100020	0	0	86	3.1
21/02/2018 02:00:00	99980	-4	0	85	3.1
21/02/2018 03:00:00	99970	0	0	85	3.3
21/02/2018 04:00:00	99980	0	0	84	3.4
21/02/2018 05:00:00	99990	3	0	84	3.5
21/02/2018 06:00:00	100000	-2	0	83	3.5
21/02/2018 07:00:00	100040	12	0	89	3.1
21/02/2018 08:00:00	100070	27	0	87	3.5
21/02/2018 09:00:00	100080	59	0	87	3.6
21/02/2018 10:00:00	100100	94	0	85	4.1
21/02/2018 11:00:00	100100	110	0.2	84	4.4
21/02/2018 12:00:00	100040	107	0.2	81	4.9
21/02/2018 13:00:00	99990	71	0.2	73	5.5
21/02/2018 14:00:00	99930	57	0.2	80	5
21/02/2018 15:00:00	99940	30	1	87	4.1
21/02/2018 16:00:00	99900	18	0.8	91	4.4
21/02/2018 17:00:00	99910	2	1.2	91	4.3
21/02/2018 18:00:00	99940	0	1.6	92	3.5
21/02/2018 19:00:00	99930	0	1.6	93	3.4
21/02/2018 20:00:00	99920	0	1.8	94	2.8
21/02/2018 21:00:00	99890	0	1	95	3.5
21/02/2018 22:00:00	99870	0	1.4	98	3
21/02/2018 23:00:00	99810	0	1	97	2.9
22/02/2018 00:00:00	99770	0	1	97	3.2
22/02/2018 01:00:00	99740	0	0.8	94	3.6
22/02/2018 02:00:00	99720	-1	1.4	95	2.9
22/02/2018 03:00:00	99690	2	1.2	96	2.2
22/02/2018 04:00:00	99680	0	1.8	98	1.1
22/02/2018 05:00:00	99710	1	1	99	0.9
22/02/2018 06:00:00	99740	1	1	100	0.6
22/02/2018 07:00:00	99780	5	0.6	101	0.5
22/02/2018 08:00:00	99810	21	0.8	101	0.7
22/02/2018 09:00:00	99850	47	1.2	101	0.7
22/02/2018 10:00:00	99880	61	1.2	100	0.9
22/02/2018 11:00:00	99890	43	0.6	100	1.3
22/02/2018 12:00:00	99890	39	0.8	99	1.9
22/02/2018 13:00:00	99880	36	0.6	100	2.6
22/02/2018 14:00:00	99880	31	0	96	3.6
22/02/2018 15:00:00	99890	21	0	95	3.5
22/02/2018 16:00:00	99920	9	0	94	3.2
22/02/2018 17:00:00	99940	5	0.4	96	2.5
22/02/2018 18:00:00	99960	0	0.4	98	2.1
22/02/2018 19:00:00	99900	0	1.6	98	1.6
22/02/2018 20:00:00	99900	-1	1	99	1.4
22/02/2018 21:00:00	99880	0	2.6	100	1.4
22/02/2018 22:00:00	99890	2	2.6	99	3.6
22/02/2018 23:00:00	99900	4	2.8	93	3.5
23/02/2018 00:00:00	99900	1	2.6	97	2.9
23/02/2018 01:00:00	99920	-2	2.6	97	2.2
23/02/2018 02:00:00	99880	1	0.2	101	0.4
23/02/2018 03:00:00	99850	0	0.6	102	0.4
23/02/2018 04:00:00	99860	1	0.8	103	0.3
23/02/2018 05:00:00	99910	4	0.6	103	0.4
23/02/2018 06:00:00	99930	0	0.8	103	0.4
23/02/2018 07:00:00	99990	3	0.6	103	0.5
23/02/2018 08:00:00	100000	15	0.4	103	0.8
23/02/2018 09:00:00	100040	33	0.8	103	1
23/02/2018 10:00:00	100060	35	1	103	0.8
23/02/2018 11:00:00	100080	57	0.8	102	0.8
23/02/2018 12:00:00	100030	70	0.8	102	1
23/02/2018 13:00:00	100000	49	0.6	101	1.2
23/02/2018 14:00:00	99960	41	1	101	1
23/02/2018 15:00:00	99980	26	1	102	0.5
23/02/2018 16:00:00	99960	20	0.6	102	0.3
23/02/2018 17:00:00	99960	7	0.4	103	0.2
23/02/2018 18:00:00	99970	0	0.8	103	0.3
23/02/2018 19:00:00	99990	1	1.8	103	0.3
23/02/2018 20:00:00	99990	0	2.8	103	0.7
23/02/2018 21:00:00	100000	2	2.8	103	1
23/02/2018 22:00:00	99980	1	1.4	103	1.1
23/02/2018 23:00:00	100000	0	1.4	102	1.3
24/02/2018 00:00:00	100020	0	0.8	102	1.3
24/02/2018 01:00:00	100030	0	0.8	102	1.6
24/02/2018 02:00:00	100050	0	0.8	102	2
24/02/2018 03:00:00	100040	3	0.2	102	2.2
24/02/2018 04:00:00	100090	2	0.2	100	2.6
24/02/2018 05:00:00	100130	5	0	98	2.8
24/02/2018 06:00:00	100140	0	0	97	2.9
24/02/2018 07:00:00	100190	11	0	95	3.3
24/02/2018 08:00:00	100220	57	0	93	3.6
24/02/2018 09:00:00	100250	127	0	91	4.1
24/02/2018 10:00:00	100260	236	0	86	5.1
24/02/2018 11:00:00	100260	374	0	75	6.5
24/02/2018 12:00:00	100220	486	0	73	6.8
24/02/2018 13:00:00	100180	203	0	75	7
24/02/2018 14:00:00	100160	140	0	74	6.2
24/02/2018 15:00:00	100150	119	0	74	6.3
24/02/2018 16:00:00	100150	50	0	74	6.4
24/02/2018 17:00:00	100160	13	0	79	5.8
24/02/2018 18:00:00	100180	-3	0	83	5.2
24/02/2018 19:00:00	100210	0	0	82	5.5
24/02/2018 20:00:00	100230	0	0	85	5
24/02/2018 21:00:00	100260	0	0	86	5
24/02/2018 22:00:00	100280	-1	0	86	4.9
24/02/2018 23:00:00	100330	0	0	88	4.9
25/02/2018 00:00:00	100340	0	0	96	4.7
25/02/2018 01:00:00	100360	1	0	80	4.2
25/02/2018 02:00:00	100370	-3	0.2	90	3
25/02/2018 03:00:00	100370	-3	0.2	93	2.9
25/02/2018 04:00:00	100370	-6	0.6	94	2.4
25/02/2018 05:00:00	100390	-1	0	93	1.6
25/02/2018 06:00:00	100410	-1	0.2	94	1.1
25/02/2018 07:00:00	100460	9	0	93	1
25/02/2018 08:00:00	100480	56	0	91	1.1
25/02/2018 09:00:00	100520	158	0	92	0.6
25/02/2018 10:00:00	100520	140	0	86	1
25/02/2018 11:00:00	100540	149	0	87	0.5
25/02/2018 12:00:00	100520	112	0.4	97	-0.2
25/02/2018 13:00:00	100480	142	0.4	87	0.2
25/02/2018 14:00:00	100450	119	0	76	0.5
25/02/2018 15:00:00	100440	63	0	68	0.7
25/02/2018 16:00:00	100430	33	0	67	0.9
25/02/2018 17:00:00	100450	11	0	61	0.7
25/02/2018 18:00:00	100470	0	0	63	0.4
25/02/2018 19:00:00	100480	2	0	65	0
25/02/2018 20:00:00	100470	-3	0	58	-0.2
25/02/2018 21:00:00	100470	-1	0	54	-0.8
25/02/2018 22:00:00	100470	-4	0	56	-0.9
25/02/2018 23:00:00	100470	-1	0	51	-1.3
26/02/2018 00:00:00	100450	0	0	50	-1.5
26/02/2018 01:00:00	100400	0	0	52	-1.7
26/02/2018 02:00:00	100370	-5	0	58	-2.3
26/02/2018 03:00:00	100330	-5	0	60	-2.7
26/02/2018 04:00:00	100300	-3	0	59	-3
26/02/2018 05:00:00	100310	-2	0	60	-3.4
