"Year" "Month" "Day" "Hour" "wndSpeed" "wndDir"
2016 1 9 6 0.894 270
2016 1 9 7 0.447 292.5
2016 1 9 8 0.447 337.5
2016 1 9 9 0.894 292.5
2016 12 10 0 0.447 337.5
2016 12 10 1 0.447 22.5
2016 12 10 10 0.447 337.5
2016 12 10 11 0.894 337.5
2016 12 10 12 0.447 337.5
2016 12 10 13 0.447 337.5
2016 12 10 14 0.894 337.5
2016 12 10 15 0.894 0
2016 12 10 16 0.447 337.5
2016 12 10 17 0.447 90
2016 12 10 2 0.447 0
2016 12 10 3 0.447 22.5
2016 12 10 4 0.447 337.5
2016 12 10 5 0.447 292.5
2016 12 10 6 0.447 292.5
2016 12 10 7 0.447 337.5
2016 12 10 8 0.894 337.5
2016 12 10 9 0.447 337.5
2016 12 11 0 0.447 0
2016 12 11 1 0.447 45
2016 12 11 10 0.447 337.5
2016 12 11 11 0.447 337.5
2016 12 11 12 0.894 337.5
2016 12 11 13 0.894 0
2016 12 11 14 0.894 0
2016 12 11 15 0.894 0
2016 12 11 16 0.447 90
2016 12 11 17 0.447 67.5
2016 12 11 18 0.447 112.5
2016 12 11 19 0.447 337.5
2016 12 11 2 0.447 22.5
2016 12 11 3 0 22.5
2016 12 11 4 0.447 0
2016 12 11 5 0.447 337.5
2016 12 11 6 0.894 337.5
2016 12 11 7 0 337.5
2016 12 11 8 0.447 337.5
2016 12 11 9 0.447 0
2016 12 12 1 0.894 270
2016 12 12 10 0.894 337.5
2016 12 12 11 0.894 337.5
2016 12 12 12 1.341 315
2016 12 12 13 1.788 337.5
2016 12 12 14 1.341 337.5
2016 12 12 15 1.341 337.5
2016 12 12 16 0.894 270
2016 12 12 17 0.894 270
2016 12 12 18 0.894 337.5
2016 12 12 19 0.894 337.5
2016 12 12 2 0.894 292.5
2016 12 12 20 1.341 270
2016 12 12 3 0.894 292.5
2016 12 12 4 0.894 292.5
2016 12 12 5 0.894 270
2016 12 12 6 1.341 270
2016 12 12 7 1.341 270
2016 12 12 8 0.894 292.5
2016 12 12 9 0.894 270
2016 12 13 10 0.447 315
2016 12 13 11 0.447 315
2016 12 13 12 0.894 247.5
2016 12 13 13 0.894 292.5
2016 12 13 14 0.447 270
2016 12 13 15 0.894 337.5
2016 12 13 16 1.341 337.5
2016 12 13 17 0.894 292.5
2016 12 13 18 0.447 247.5
2016 12 13 19 0.894 270
2016 12 13 20 0.894 247.5
2016 12 13 21 0.894 270
2016 12 13 22 0.894 315
2016 12 13 23 0.894 270
2016 12 13 3 0 292.5
2016 12 13 4 0.894 225
2016 12 13 5 0.447 225
2016 12 13 6 0.894 270
2016 12 13 7 0.894 315
2016 12 13 8 0.894 247.5
2016 12 13 9 0.894 247.5
2016 12 14 0 0.894 270
2016 12 14 1 0.894 315
2016 12 14 10 0.894 315
2016 12 14 11 0.894 270
2016 12 14 12 1.341 337.5
2016 12 14 13 1.341 337.5
2016 12 14 14 0.894 337.5
2016 12 14 15 1.341 315
2016 12 14 16 0.447 315
2016 12 14 17 0.894 337.5
2016 12 14 18 0.894 337.5
2016 12 14 19 0.894 337.5
2016 12 14 2 0.894 292.5
2016 12 14 3 0.894 292.5
2016 12 14 4 0.894 292.5
2016 12 14 5 0.894 270
2016 12 14 6 0.894 225
2016 12 14 7 1.341 270
2016 12 14 8 0.894 270
2016 12 14 9 0.894 247.5
2016 12 15 10 0.894 270
2016 12 15 11 0.894 270
2016 12 15 12 1.341 270
2016 12 15 13 0.894 337.5
2016 12 15 14 0.447 225
2016 12 15 15 0.447 315
2016 12 15 16 0.447 315
2016 12 15 17 0.447 337.5
2016 12 15 18 0.447 270
2016 12 15 19 0.447 315
2016 12 15 2 0.447 0
2016 12 15 20 0.894 270
2016 12 15 21 0.447 270
2016 12 15 22 0.894 270
2016 12 15 23 0.894 225
2016 12 15 3 0.894 315
2016 12 15 4 0.447 292.5
2016 12 15 5 0.894 247.5
2016 12 15 6 0.447 292.5
2016 12 15 7 0.447 292.5
2016 12 15 8 0.447 247.5
2016 12 15 9 0.894 292.5
2016 12 20 10 1.341 0
2016 12 20 11 1.341 0
2016 12 20 12 0.894 0
2016 12 20 13 1.341 0
2016 12 20 14 1.341 0
2016 12 20 2 1.341 337.5
2016 12 20 3 0.894 292.5
2016 12 20 4 0.894 292.5
2016 12 20 5 1.341 315
2016 12 20 6 1.341 315
2016 12 20 7 0.894 315
2016 12 20 8 0.894 315
2016 12 20 9 1.341 270
2016 12 21 0 1.341 292.5
2016 12 21 1 1.341 270
2016 12 21 10 0.894 270
2016 12 21 11 1.341 270
2016 12 21 12 1.341 270
2016 12 21 13 1.341 270
2016 12 21 14 1.341 292.5
2016 12 21 15 1.341 270
2016 12 21 16 0.894 270
2016 12 21 2 1.341 292.5
2016 12 21 3 1.341 292.5
2016 12 21 4 1.341 315
2016 12 21 5 0.894 292.5
2016 12 21 6 1.341 270
2016 12 21 7 1.788 270
2016 12 21 8 1.341 270
2016 12 21 9 0.894 270
2016 12 26 10 0.447 67.5
2016 12 26 11 0.447 67.5
2016 12 26 12 0.447 67.5
2016 12 26 13 0.447 67.5
2016 12 26 14 0.447 67.5
2016 12 26 15 0.447 67.5
2016 12 26 16 0 67.5
2016 12 26 17 0.447 67.5
2016 12 26 18 0 67.5
2016 12 26 19 0 67.5
2016 12 26 20 0 67.5
2016 12 26 5 0 315
2016 12 26 6 0 315
2016 12 26 7 0 315
2016 12 26 8 0.447 337.5
2016 12 26 9 0.447 67.5
2016 12 3 10 0.894 315
2016 12 3 11 1.341 292.5
2016 12 3 12 1.788 292.5
2016 12 3 13 1.341 315
2016 12 3 14 1.341 292.5
2016 12 3 15 1.341 315
2016 12 3 16 1.341 270
2016 12 3 17 1.341 292.5
2016 12 3 18 1.341 315
2016 12 3 19 1.788 270
2016 12 3 20 1.788 292.5
2016 12 3 21 1.341 270
2016 12 3 22 1.788 270
2016 12 30 0 0.447 180
2016 12 30 1 0.447 315
2016 12 30 10 0.894 270
2016 12 30 11 0.894 270
2016 12 30 12 1.341 315
2016 12 30 13 1.341 270
2016 12 30 14 1.341 337.5
2016 12 30 15 0.894 337.5
2016 12 30 16 0.894 292.5
2016 12 30 2 0.447 247.5
2016 12 30 3 0.447 292.5
2016 12 30 4 0.894 292.5
2016 12 30 5 0.447 247.5
2016 12 30 6 0.447 247.5
2016 12 30 7 0.447 270
2016 12 30 8 0.447 270
2016 12 30 9 0.447 270
2016 12 4 12 0.894 315
2016 12 4 13 0.894 270
2016 12 4 14 0.447 315
2016 12 4 15 0.447 225
2016 12 4 16 0.894 247.5
2016 12 4 17 0.447 292.5
2016 12 4 18 0.447 292.5
2016 12 4 19 0.447 225
2016 12 4 20 0.447 247.5
2016 12 4 21 0.447 292.5
2016 12 4 22 0.447 315
2016 12 4 23 0.447 337.5
2016 12 5 10 0.894 292.5
2016 12 5 11 0.447 315
2016 12 5 12 0.894 292.5
2016 12 5 13 0.447 292.5
2016 12 5 14 0.447 0
2016 12 5 15 0.447 292.5
2016 12 5 3 0.447 292.5
2016 12 5 4 0.447 292.5
2016 12 5 5 0.447 315
2016 12 5 6 0.894 247.5
2016 12 5 7 0.447 292.5
2016 12 5 8 0.447 315
2016 12 5 9 0.447 315
2016 12 9 1 0.447 0
2016 12 9 10 0.447 337.5
2016 12 9 11 0.894 0
2016 12 9 12 0.447 67.5
2016 12 9 13 0.447 22.5
2016 12 9 14 0.894 337.5
2016 12 9 15 0.447 337.5
2016 12 9 16 0.447 0
2016 12 9 17 0.447 67.5
2016 12 9 18 0.447 45
2016 12 9 19 0 22.5
2016 12 9 2 0.447 0
2016 12 9 20 0 67.5
2016 12 9 21 0.447 67.5
2016 12 9 22 0.447 337.5
2016 12 9 23 0.447 315
2016 12 9 3 0.447 337.5
2016 12 9 4 0.447 337.5
2016 12 9 5 0 0
2016 12 9 6 0.447 337.5
2016 12 9 7 0.447 315
2016 12 9 8 0.894 315
2016 12 9 9 0.447 337.5
2016 2 15 1 0.894 315
2016 2 15 10 1.341 292.5
2016 2 15 11 1.341 292.5
2016 2 15 12 0.894 292.5
2016 2 15 13 0.894 292.5
2016 2 15 14 0.894 0
2016 2 15 15 0.447 337.5
2016 2 15 16 0.447 337.5
2016 2 15 17 0.447 292.5
2016 2 15 18 0.894 247.5
2016 2 15 19 0.894 247.5
2016 2 15 2 0.447 270
2016 2 15 20 0.894 225
2016 2 15 21 0.447 225
2016 2 15 22 0.447 225
2016 2 15 23 0.447 225
2016 2 15 3 0.894 315
2016 2 15 4 1.341 247.5
2016 2 15 5 1.341 247.5
2016 2 15 6 0.894 225
2016 2 15 7 0.894 292.5
2016 2 15 8 0.894 292.5
2016 2 15 9 0.894 270
2016 2 2 10 0.447 112.5
2016 2 2 11 0.894 337.5
2016 2 2 12 0.447 67.5
2016 2 2 13 0.894 0
2016 2 2 14 0.447 337.5
2016 2 2 15 0.894 135
2016 2 2 16 0.894 22.5
2016 2 2 17 0.447 90
2016 2 2 18 0.447 90
2016 2 2 19 0.894 90
2016 2 2 8 0.447 337.5
2016 2 2 9 0.894 292.5
2016 2 21 10 0.447 247.5
2016 2 21 11 0.447 247.5
2016 2 21 12 0.447 315
2016 2 25 10 0.447 0
2016 2 25 11 0.894 337.5
2016 2 25 12 0.447 90
2016 2 25 13 0.447 112.5
2016 2 25 14 0.894 90
2016 2 25 15 0.447 90
2016 2 25 16 0.447 90
2016 2 25 17 0.447 90
2016 2 25 18 0.447 90
2016 2 25 19 0.447 90
2016 2 25 2 0.447 90
2016 2 25 20 0 90
2016 2 25 21 0.894 0
2016 2 25 22 0.447 22.5
2016 2 25 23 0.447 67.5
2016 2 25 3 0.447 22.5
2016 2 25 4 0.894 0
2016 2 25 5 0.894 337.5
2016 2 25 6 0.447 337.5
2016 2 25 7 0.894 292.5
2016 2 25 8 0.447 292.5
2016 2 25 9 0.447 315
2016 2 27 10 0.447 292.5
2016 2 27 11 0.447 315
2016 2 27 12 0.894 22.5
2016 2 27 13 0.894 0
2016 2 27 14 0.447 0
2016 2 27 15 0.447 0
2016 2 27 16 0.447 270
2016 2 27 17 0.894 22.5
2016 2 27 18 0.894 22.5
2016 2 27 19 0.447 22.5
2016 2 27 20 0.894 112.5
2016 2 27 3 0 112.5
2016 2 27 4 0 112.5
2016 2 27 5 0.447 0
2016 2 27 6 0.447 315
2016 2 27 7 0 315
2016 2 27 8 0 315
2016 2 27 9 0.447 292.5
2016 2 7 10 1.788 90
2016 2 7 11 1.788 90
2016 2 7 12 1.788 90
2016 2 7 13 1.788 90
2016 2 7 14 2.235 90
2016 2 7 15 1.788 90
2016 2 7 16 2.235 90
2016 2 7 17 1.788 90
2016 2 7 18 2.235 112.5
2016 2 7 19 1.341 90
2016 2 7 20 1.788 90
2016 2 7 8 1.341 90
2016 2 7 9 1.788 90
2017 1 10 10 0.447 337.5
2017 1 10 11 0.894 337.5
2017 1 10 12 0.447 292.5
2017 1 10 13 0.894 292.5
2017 1 10 14 0.447 247.5
2017 1 10 15 0.894 292.5
2017 1 10 16 0.447 337.5
2017 1 10 17 0.447 337.5
2017 1 10 18 0.894 337.5
2017 1 10 19 0.447 337.5
2017 1 10 20 0.447 112.5
2017 1 10 21 0.447 0
2017 1 10 22 0.447 292.5
2017 1 10 23 0.447 0
2017 1 10 6 0.894 270
2017 1 10 7 0.447 270
2017 1 10 8 0.894 315
2017 1 10 9 0.447 315
2017 1 11 10 0.447 90
2017 1 11 11 0.894 337.5
2017 1 11 12 0.894 90
2017 1 11 13 0.894 90
2017 1 11 14 0.894 112.5
2017 1 11 15 0.447 112.5
2017 1 11 16 0.447 112.5
2017 1 11 17 1.341 90
2017 1 11 18 0.894 112.5
2017 1 11 19 0.447 135
2017 1 11 20 0.447 135
2017 1 11 21 0.447 180
2017 1 11 8 0 22.5
2017 1 11 9 0.447 67.5
2017 1 12 1 0.894 247.5
2017 1 12 10 0.447 22.5
2017 1 12 11 0.447 90
2017 1 12 12 0.447 90
2017 1 12 2 0.447 225
2017 1 12 3 0.447 202.5
2017 1 12 4 0 202.5
2017 1 12 5 0.447 202.5
2017 1 12 6 0.447 202.5
2017 1 12 7 0 202.5
2017 1 12 8 0.447 270
2017 1 12 9 0.447 337.5
2017 1 19 1 1.341 292.5
2017 1 19 10 1.341 315
2017 1 19 11 1.341 337.5
2017 1 19 12 0.894 22.5
2017 1 19 13 0.894 0
2017 1 19 14 1.341 22.5
2017 1 19 15 0.894 45
2017 1 19 16 0.894 22.5
2017 1 19 17 0.894 22.5
2017 1 19 18 0.447 0
2017 1 19 19 0.447 0
2017 1 19 2 1.341 315
2017 1 19 20 0.447 247.5
2017 1 19 21 0.894 247.5
2017 1 19 22 0.894 270
2017 1 19 3 1.341 270
2017 1 19 4 1.341 315
2017 1 19 5 0.894 292.5
2017 1 19 6 1.341 292.5
2017 1 19 7 0.894 292.5
2017 1 19 8 0.894 292.5
2017 1 19 9 1.341 292.5
2017 1 21 10 0.894 315
2017 1 21 11 0.447 337.5
2017 1 21 12 1.341 315
2017 1 21 13 1.341 292.5
2017 1 21 14 1.341 315
2017 1 21 15 0.894 337.5
2017 1 21 16 0.894 337.5
2017 1 21 4 0.894 247.5
2017 1 21 5 0.447 247.5
2017 1 21 6 0.447 247.5
2017 1 21 7 0.894 292.5
2017 1 21 8 0.894 292.5
2017 1 21 9 0.894 315
2017 1 23 12 1.341 292.5
2017 1 23 13 1.341 292.5
2017 1 23 14 0.894 292.5
2017 1 23 15 0.447 292.5
2017 1 23 16 0.447 292.5
2017 1 23 17 0.447 292.5
2017 1 23 18 0.894 315
2017 1 23 19 0.894 270
2017 1 23 20 0.447 225
2017 1 23 21 0.894 270
2017 1 23 22 0.894 270
2017 1 23 23 0.894 247.5
2017 1 25 10 1.341 270
2017 1 25 11 1.341 270
2017 1 25 12 1.788 337.5
2017 1 25 13 1.788 292.5
2017 1 25 14 1.788 292.5
2017 1 25 15 1.341 337.5
2017 1 25 4 0.894 270
2017 1 25 5 0.894 337.5
2017 1 25 6 1.341 337.5
2017 1 25 7 0.894 270
2017 1 25 8 0.894 270
2017 1 25 9 1.341 270
2017 1 27 10 0.894 315
2017 1 27 11 0.894 337.5
2017 1 27 12 0.894 0
2017 1 27 13 0.447 337.5
2017 1 27 14 0.894 0
2017 1 27 15 0.894 337.5
2017 1 27 16 0.894 22.5
2017 1 27 17 1.341 90
2017 1 27 18 0.894 90
2017 1 27 19 0.447 90
2017 1 27 20 0.447 112.5
2017 1 27 21 0.894 112.5
2017 1 28 10 0.447 22.5
2017 1 28 11 0.447 22.5
2017 1 28 12 0.894 0
2017 1 28 13 0.447 337.5
2017 1 28 14 0.894 337.5
2017 1 28 15 0.447 90
2017 1 28 16 1.341 337.5
2017 1 28 17 0.894 0
2017 1 28 18 0.894 337.5
2017 1 28 5 0.447 22.5
2017 1 28 6 0.447 45
2017 1 28 7 0.447 22.5
2017 1 28 8 0.447 22.5
2017 1 28 9 0.447 22.5
2017 1 29 11 0.447 180
2017 1 29 12 0.447 22.5
2017 1 29 13 0.447 22.5
2017 1 29 14 0.447 22.5
2017 1 29 15 0.447 45
2017 1 29 16 0.447 22.5
2017 1 29 17 0.447 22.5
2017 1 29 18 0 112.5
2017 1 29 19 0.447 112.5
2017 1 29 20 0 112.5
2017 1 29 21 0 112.5
2017 1 29 22 0 112.5
2017 1 29 23 0 112.5
2017 1 3 10 1.341 270
2017 1 3 11 1.341 270
2017 1 3 12 1.341 315
2017 1 3 13 1.341 315
2017 1 3 14 0.894 315
2017 1 3 15 0.894 315
2017 1 3 16 0.894 292.5
2017 1 3 17 0.894 292.5
2017 1 3 18 0.894 292.5
2017 1 3 19 0.447 270
2017 1 3 20 0.447 247.5
2017 1 3 21 0.447 270
2017 1 3 22 0.894 270
2017 1 3 23 0.894 270
2017 1 3 3 0.447 292.5
2017 1 3 4 0.894 292.5
2017 1 3 5 0.447 225
2017 1 3 6 0.447 0
2017 1 3 7 0.894 337.5
2017 1 3 8 0.894 315
2017 1 3 9 1.341 0
2017 1 30 10 0.894 315
2017 1 30 11 0.447 337.5
2017 1 30 12 0.894 337.5
2017 1 30 13 0.447 22.5
2017 1 30 14 0.894 337.5
2017 1 30 15 0.894 22.5
2017 1 30 16 0.447 0
2017 1 30 17 0.447 22.5
2017 1 30 18 0.894 90
2017 1 30 19 0.894 90
2017 1 30 20 0 90
2017 1 30 21 0.447 90
2017 1 30 22 0.447 45
2017 1 30 23 0.447 0
2017 1 30 4 0.447 292.5
2017 1 30 5 0.447 270
2017 1 30 6 0.447 225
2017 1 30 7 0 202.5
2017 1 30 8 0.447 202.5
2017 1 30 9 0.447 315
2017 1 31 10 0.894 315
2017 1 31 11 0.894 337.5
2017 1 31 12 0.894 292.5
2017 1 31 13 1.341 337.5
2017 1 31 14 1.341 337.5
2017 1 31 15 1.341 315
2017 1 31 16 0.894 270
2017 1 31 17 0.447 315
2017 1 31 18 0.447 337.5
2017 1 31 19 0.894 337.5
2017 1 31 20 0.447 337.5
2017 1 31 21 0.894 337.5
2017 1 31 22 0.894 337.5
2017 1 31 5 0.447 0
2017 1 31 6 0.447 0
2017 1 31 7 0.447 292.5
2017 1 31 8 0.447 292.5
2017 1 31 9 0.447 337.5
2017 1 8 1 0.447 157.5
2017 1 8 10 0.447 0
2017 1 8 11 0.894 337.5
2017 1 8 12 0.447 337.5
2017 1 8 13 0.447 337.5
2017 1 8 14 0.447 337.5
2017 1 8 15 0.447 45
2017 1 8 16 0.447 90
2017 1 8 17 0.447 112.5
2017 1 8 18 0 112.5
2017 1 8 2 0.447 135
2017 1 8 3 0.447 180
2017 1 8 4 0.447 225
2017 1 8 5 0.894 112.5
2017 1 8 6 0 112.5
2017 1 8 7 0.447 225
2017 1 8 8 0.447 202.5
2017 1 8 9 0.447 0
2017 12 19 10 1.341 270
2017 12 19 11 1.341 315
2017 12 19 12 1.341 315
2017 12 19 13 1.341 315
2017 12 19 14 1.341 315
2017 12 19 15 1.341 292.5
2017 12 19 16 0.894 315
2017 12 19 17 0.894 292.5
2017 12 19 5 1.341 270
2017 12 19 6 0.894 270
2017 12 19 7 0.894 247.5
2017 12 19 8 0.447 225
2017 12 19 9 0.894 247.5
2017 12 21 10 0.894 202.5
2017 12 21 11 0.894 247.5
2017 12 21 12 0.894 315
2017 12 21 13 0.447 0
2017 12 21 14 0.894 22.5
2017 12 21 15 0.894 22.5
2017 12 21 16 0.894 0
2017 12 21 4 0.894 270
2017 12 21 5 0.894 202.5
2017 12 21 6 0.894 202.5
2017 12 21 7 0.894 202.5
2017 12 21 8 0.894 292.5
2017 12 21 9 0.894 247.5
2017 12 26 10 0.894 315
2017 12 26 11 0.447 315
2017 12 26 12 0.894 90
2017 12 26 13 0.894 337.5
2017 12 26 14 0.894 337.5
2017 12 26 15 0.894 315
2017 12 26 16 0.894 315
2017 12 26 17 0.894 292.5
2017 12 26 18 0.447 315
2017 12 26 19 0.447 315
2017 12 26 20 0 0
2017 12 26 21 0.447 67.5
2017 12 26 5 0.447 90
2017 12 26 6 0.447 90
2017 12 26 7 0.894 0
2017 12 26 8 0.447 315
2017 12 26 9 0.894 292.5
2017 12 4 0 0.447 225
2017 12 4 1 1.341 270
2017 12 4 10 0.894 202.5
2017 12 4 11 0.894 270
2017 12 4 12 0.894 315
2017 12 4 13 0.894 315
2017 12 4 14 0.894 315
2017 12 4 15 0.447 315
2017 12 4 16 0.447 22.5
2017 12 4 17 0.447 22.5
2017 12 4 2 1.341 247.5
2017 12 4 3 0.894 247.5
2017 12 4 4 0.447 270
2017 12 4 5 0.447 247.5
2017 12 4 6 0.447 247.5
2017 12 4 7 0.894 247.5
2017 12 4 8 0.894 202.5
2017 12 4 9 0.894 202.5
2017 12 7 11 0.447 337.5
2017 12 7 12 0.447 22.5
2017 12 7 13 0.894 337.5
2017 12 7 14 0.894 337.5
2017 12 7 15 0.447 315
2017 12 7 16 0 315
2017 12 7 17 0.447 67.5
2017 12 7 18 0 67.5
2017 12 7 19 0.447 67.5
2017 12 7 20 0.447 67.5
2017 12 7 21 0.447 67.5
2017 12 7 22 0.447 90
2017 12 7 23 0.447 315
2017 12 8 10 0.894 292.5
2017 12 8 11 1.341 292.5
2017 12 8 12 1.341 315
2017 12 8 13 0.894 270
2017 12 8 14 1.341 315
2017 12 8 15 1.341 292.5
2017 12 8 16 0.894 337.5
2017 12 8 17 1.341 337.5
2017 12 8 18 0.894 315
2017 12 8 5 0.447 45
2017 12 8 6 0.447 45
2017 12 8 7 0.447 45
2017 12 8 8 0.447 337.5
2017 12 8 9 0.447 337.5
2017 2 1 0 0.894 292.5
2017 2 1 1 0.894 315
2017 2 1 10 0.447 337.5
2017 2 1 11 0.447 292.5
2017 2 1 12 1.341 337.5
2017 2 1 13 0.894 292.5
2017 2 1 14 0.894 337.5
2017 2 1 15 0.447 337.5
2017 2 1 16 0.894 337.5
2017 2 1 17 0.894 315
2017 2 1 2 0.447 337.5
2017 2 1 3 0.447 337.5
2017 2 1 4 0.447 337.5
2017 2 1 5 0.447 292.5
2017 2 1 6 0.447 292.5
2017 2 1 7 0.447 315
2017 2 1 8 0.447 315
2017 2 1 9 0.894 337.5
2017 2 10 10 0.894 270
2017 2 10 11 0.894 292.5
2017 2 10 12 0.894 337.5
2017 2 10 13 0.894 315
2017 2 10 14 0.894 292.5
2017 2 10 15 1.341 337.5
2017 2 10 16 0.894 337.5
2017 2 10 3 0.894 292.5
2017 2 10 4 0.894 292.5
2017 2 10 5 0.894 292.5
2017 2 10 6 0.894 292.5
2017 2 10 7 0.894 292.5
2017 2 10 8 0.894 270
2017 2 10 9 0.894 292.5
2017 2 11 12 0.894 337.5
2017 2 11 13 0.447 270
2017 2 11 14 0.894 337.5
2017 2 11 15 0.894 337.5
2017 2 11 16 0.447 292.5
2017 2 11 17 0.447 337.5
2017 2 11 18 0.447 67.5
2017 2 11 19 0.447 67.5
2017 2 11 20 0.447 45
2017 2 11 21 0.447 315
2017 2 11 22 0.447 270
2017 2 11 23 0.447 292.5
2017 2 12 10 0.894 292.5
2017 2 12 11 0.894 292.5
2017 2 12 12 0.894 337.5
2017 2 12 13 0.894 337.5
2017 2 12 14 1.341 337.5
2017 2 12 15 0.447 0
2017 2 12 16 0.447 315
2017 2 12 17 0.447 337.5
2017 2 12 18 0.447 22.5
2017 2 12 19 0.447 67.5
2017 2 12 20 0.447 337.5
2017 2 12 21 0.894 337.5
2017 2 12 22 0.447 292.5
2017 2 12 23 0.894 292.5
2017 2 13 0 0.447 292.5
2017 2 13 1 0.447 247.5
2017 2 13 10 0 90
2017 2 13 11 0.447 112.5
2017 2 13 12 0.447 67.5
2017 2 13 2 0.894 247.5
2017 2 13 3 0.894 270
2017 2 13 4 0.447 270
2017 2 13 5 0.447 292.5
2017 2 13 6 0.447 292.5
2017 2 13 7 0.447 0
2017 2 13 8 0.447 22.5
2017 2 13 9 0.447 202.5
2017 2 14 0 0.447 315
2017 2 14 1 0.447 292.5
2017 2 14 10 0.894 202.5
2017 2 14 11 0.894 337.5
2017 2 14 2 0.894 337.5
2017 2 14 3 0.447 0
2017 2 14 4 0.894 337.5
2017 2 14 5 0.447 337.5
2017 2 14 6 0.447 337.5
2017 2 14 7 0.447 270
2017 2 14 8 0.447 225
2017 2 14 9 0.447 0
2017 2 2 10 0.894 0
2017 2 2 11 0.447 0
2017 2 2 12 0.447 315
2017 2 2 13 0.894 0
2017 2 2 14 0.447 337.5
2017 2 2 15 0.447 22.5
2017 2 2 16 0.447 22.5
2017 2 2 17 0 45
2017 2 2 18 0.447 45
2017 2 2 19 0.447 337.5
2017 2 2 2 0.447 0
2017 2 2 20 0.447 292.5
2017 2 2 21 0 292.5
2017 2 2 22 0 292.5
2017 2 2 23 0.447 292.5
2017 2 2 3 0.447 0
2017 2 2 4 0.447 337.5
2017 2 2 5 0.447 337.5
2017 2 2 6 0.447 337.5
2017 2 2 7 0 337.5
2017 2 2 8 0 67.5
2017 2 2 9 0.447 67.5
2017 2 21 11 0.894 337.5
2017 2 21 12 1.341 315
2017 2 21 13 1.341 337.5
2017 2 21 14 1.341 337.5
2017 2 21 15 1.341 0
2017 2 21 16 0.894 0
2017 2 21 17 1.341 0
2017 2 21 18 0.447 22.5
2017 2 21 19 0.447 90
2017 2 21 20 1.341 90
2017 2 21 21 1.341 90
2017 2 21 22 0.894 90
2017 2 22 0 0 90
2017 2 22 1 0.894 90
2017 2 22 10 0.447 337.5
2017 2 22 11 0.447 0
2017 2 22 12 0.447 90
2017 2 22 13 0.894 112.5
2017 2 22 14 0.894 90
2017 2 22 15 1.341 90
2017 2 22 16 0.894 112.5
2017 2 22 17 0.894 90
2017 2 22 18 1.341 90
2017 2 22 19 0.447 112.5
2017 2 22 2 0.894 90
2017 2 22 20 1.341 90
2017 2 22 21 0.894 112.5
2017 2 22 3 0.894 112.5
2017 2 22 4 0.894 90
2017 2 22 5 0.447 112.5
2017 2 22 6 0 112.5
2017 2 22 7 0.447 337.5
2017 2 22 8 0.447 337.5
2017 2 22 9 0.894 0
2017 2 26 0 0.447 180
2017 2 26 1 0.447 180
2017 2 26 10 0.447 90
2017 2 26 11 0.447 22.5
2017 2 26 2 0.447 180
2017 2 26 3 0.447 180
2017 2 26 4 0.447 180
2017 2 26 5 0.447 180
2017 2 26 6 0 180
2017 2 26 7 0.447 180
2017 2 26 8 0 180
2017 2 26 9 0 180
2017 2 27 10 0.894 337.5
2017 2 27 11 0.894 0
2017 2 27 12 0.894 0
2017 2 27 13 0.894 337.5
2017 2 27 14 0.894 337.5
2017 2 27 15 0.894 22.5
2017 2 27 16 0.447 0
2017 2 27 17 0.447 45
2017 2 27 18 0.447 22.5
2017 2 27 19 0.447 67.5
2017 2 27 20 0.447 67.5
2017 2 27 6 0.447 90
2017 2 27 7 0 45
2017 2 27 8 0 45
2017 2 27 9 0.447 45
2017 2 9 10 1.341 315
2017 2 9 11 1.341 270
2017 2 9 12 1.341 270
2017 2 9 13 1.341 315
2017 2 9 14 0.894 292.5
2017 2 9 15 0.894 315
2017 2 9 16 0.894 270
2017 2 9 17 1.341 315
2017 2 9 18 1.341 270
2017 2 9 19 1.788 270
2017 2 9 20 1.341 315
2017 2 9 21 1.341 292.5
2017 2 9 5 0.447 292.5
2017 2 9 6 0.447 315
2017 2 9 7 0.894 270
2017 2 9 8 0.894 315
2017 2 9 9 0.894 292.5
2018 1 11 10 0.447 337.5
2018 1 11 11 0.894 337.5
2018 1 11 12 0.447 337.5
2018 1 11 13 0.894 337.5
2018 1 11 14 0.447 337.5
2018 1 11 15 1.341 337.5
2018 1 11 16 0.894 315
2018 1 11 17 0.894 292.5
2018 1 11 18 0.447 292.5
2018 1 11 19 0.894 292.5
2018 1 11 20 0.894 292.5
2018 1 11 21 1.341 315
2018 1 11 6 0.894 315
2018 1 11 7 0.447 337.5
2018 1 11 8 0.447 337.5
2018 1 11 9 0.447 337.5
2018 1 12 0 0.894 270
2018 1 12 1 1.341 292.5
2018 1 12 10 1.341 315
2018 1 12 11 1.341 292.5
2018 1 12 12 1.341 292.5
2018 1 12 13 1.341 270
2018 1 12 14 1.341 270
2018 1 12 15 1.788 270
2018 1 12 16 1.788 315
2018 1 12 17 1.341 292.5
2018 1 12 18 0.894 270
2018 1 12 19 1.341 270
2018 1 12 2 1.341 270
2018 1 12 20 1.341 270
2018 1 12 3 1.341 270
2018 1 12 4 0.894 315
2018 1 12 5 0.894 292.5
2018 1 12 6 0.894 292.5
2018 1 12 7 0.894 292.5
2018 1 12 8 0.894 315
2018 1 12 9 0.894 270
2018 1 13 10 1.341 270
2018 1 13 11 1.788 270
2018 1 13 12 1.788 270
2018 1 13 13 1.341 292.5
2018 1 13 2 1.341 270
2018 1 13 3 1.341 270
2018 1 13 4 1.341 292.5
2018 1 13 5 1.341 270
