"lon"	"lat"	"2016101400000"	"2016101400300"	"2016101401000"	"2016101401300"	"2016101402000"	"2016101402300"	"2016101403000"	"2016101403300"	"2016101404000"	"2016101404300"	"2016101405000"	"2016101405300"	"2016101406000"	"2016101406300"	"2016101407000"	"2016101407300"	"2016101408000"	"2016101408300"	"2016101409000"	"2016101409300"	"2016101410000"	"2016101410300"	"2016101411000"	"2016101411300"	"2016101412000"	"2016101412300"	"2016101413000"	"2016101413300"	"2016101414000"	"2016101414300"	"2016101415000"	"2016101415300"	"2016101416000"	"2016101416300"	"2016101417000"	"2016101417300"	"2016101418000"	"2016101418300"	"2016101419000"	"2016101419300"	"2016101420000"	"2016101420300"	"2016101421000"	"2016101421300"	"2016101422000"	"2016101422300"	"2016101423000"	"2016101423300"
10.05	44.7	0.0922924	0.102594	0.0505331	0	0	0	0	0.546129	0.828268	1.23686	1.64514	2.10317	1.77259	0.381877	0.954862	1.28862	1.47833	1.95498	0.962877	0	0	0	7.48993	9.17654	15.4062	5.64836	12.8185	10.9227	9.04893	6.21833	5.55726	4.82417	3.9442	3.55266	2.14877	2.10317	1.77829	2.56248	2.73906	3.3913	1.50471	1.50162	1.26591	1.09439	0.903611	0.648563	0.402613	0.303854
10.05	44.8	0.0922924	0.102594	0.0505331	0	0	0	0	0.546129	0.828268	1.23686	1.64514	2.10317	1.77259	0.381877	0.954862	1.28862	1.47833	1.95498	0.962877	0	0	0	7.48993	9.17654	15.4062	5.64836	12.8185	10.9227	9.04893	6.21833	5.55726	4.82417	3.9442	3.55266	2.14877	2.10317	1.77829	2.56248	2.73906	3.3913	1.50471	1.50162	1.26591	1.09439	0.903611	0.648563	0.402613	0.303854
10.05	44.9	0	0	0.0953424	0.187887	0.0958789	0.0759797	0	0.518552	0.785509	1.17089	1.56207	1.99697	5.00317	1.4011	1.57512	1.84919	1.73411	1.87887	0.92539	0	0	0	5.82253	7.13366	11.9765	11.9228	12.0409	11.7833	12.0026	11.7886	9.73881	4.62318	3.38992	3.13159	2.05602	1.0629	1.65341	2.01617	2.09786	2.39959	1.44405	1.44108	1.21454	1.04893	0.862813	0.623581	0.386382	0.291604
10.05	45	0	0	0	0	0	0	0	0.52882	0.801611	1.193	1.593	2.03652	5.95248	2.42107	3.12339	3.8566	3.76502	4.34927	3.31853	2.31816	1.14182	0	5.8536	7.17173	12.0404	15.0031	11.9916	11.7763	12.0048	11.7479	10.0833	4.59269	3.11142	2.87897	1.90111	1.08325	1.34865	1.7173	1.80031	2.10693	1.74946	1.74589	1.46855	1.26706	1.04136	0.756863	0.474443	0.36205
10.15	44	0.011016	0	0	0	2.49004	3.02857	5.08482	4.39986	3.73411	3.46039	3.02148	2.44701	0	0.10971	0.342524	0.430388	0.555216	0.74889	0.368847	0	0	0	8.02375	9.83056	16.5042	9.35397	3.43917	4.16492	8.1942	3.76353	4.53297	3.19535	3.58881	2.7055	1.73628	8.1567	3.10527	2.61132	2.50009	2.08926	0.34344	0.342734	0.34828	0.247385	0.200598	0.142809	0.0918938	0.0693526
10.15	44.1	0	0	0	0	0.0676477	0.0822782	0.138141	1.01483	1.6342	2.66106	2.77904	3.51431	0	7.65302	4.89971	3.24053	2.38436	0.0939359	0.0462657	0	0	0	9.01277	11.0423	18.5385	5.28804	3.49221	2.52273	3.38869	6.98994	6.68481	3.61246	6.6154	4.98898	1.88424	5.13332	1.75715	2.29711	2.4187	2.86781	2.91754	2.91154	2.52301	2.09329	1.70409	1.21317	0.780643	0.589154
10.15	44.2	0	0	0.355938	0.701432	0.486068	0.43949	0.261645	1.11597	1.83646	2.59051	2.83518	3.55169	0	1.79255	1.13963	0.748132	0.543147	0	0	0	0	0	6.71737	8.23001	13.8171	12.8039	3.83561	4.78943	5.55164	8.1945	6.67021	2.44851	6.03554	4.91127	2.72779	4.05272	1.28596	3.74611	4.30009	6.34629	2.95603	2.94996	2.545	2.12534	1.72657	1.22917	0.790942	0.596927
10.15	44.3	0	0	0.355938	0.701432	0.486068	0.43949	0.261645	1.11597	1.83646	2.59051	2.83518	3.55169	0	1.79255	1.13963	0.748132	0.543147	0	0	0	0	0	6.71737	8.23001	13.8171	12.8039	3.83561	4.78943	5.55164	8.1945	6.67021	2.44851	6.03554	4.91127	2.72779	4.05272	1.28596	3.74611	4.30009	6.34629	2.95603	2.94996	2.545	2.12534	1.72657	1.22917	0.790942	0.596927
10.15	44.4	0.0598534	0.0665341	0.305468	0.537391	0.27423	0.217315	0	0.232573	0.836894	0.731328	0.700595	0.895651	0	0.15354	0.097615	0.0640811	0.0465231	0	0	0	0.59214	1.16691	3.59538	4.14223	6.16208	8.81321	3.52631	4.35645	6.10843	8.18881	8.45183	6.86763	5.22308	4.08635	1.87831	5.38414	2.64601	4.20113	4.55132	5.84476	3.10663	3.10024	2.64971	2.22927	1.81453	1.2918	0.831237	0.627338
10.15	44.5	0.0796573	0.0885484	1.15638	2.19288	1.17769	0.958131	0.119801	0.824477	1.53603	1.77115	2.24254	2.83355	0.281271	0	0.377546	0.535338	0.722463	1.03654	0.51052	0	0.0977963	0.192723	7.11349	8.67193	14.4282	5.51084	8.51627	7.14784	18.6261	2.94293	2.13736	2.44578	2.12421	2.06838	1.78139	2.75542	0.921945	3.02628	3.50015	5.2504	1.88556	1.88168	1.57248	1.35105	1.10133	0.784051	0.504517	0.380761
