2017	1	21	8	1.341	270
2017	1	21	9	1.341	315
2017	1	23	12	1.788	292.5
2017	1	23	13	1.788	270
2017	1	23	14	1.341	315
2017	1	23	15	1.341	270
2017	1	23	16	0.894	315
2017	1	23	17	0.894	292.5
2017	1	23	18	1.341	0
2017	1	23	19	1.341	292.5
2017	1	23	20	0.894	270
2017	1	23	21	0.894	247.5
2017	1	23	22	1.341	247.5
2017	1	23	23	1.341	270
2017	1	25	10	2.235	270
2017	1	25	11	2.235	270
2017	1	25	12	2.235	0
2017	1	25	13	2.235	292.5
2017	1	25	14	2.235	315
2017	1	25	15	1.788	315
2017	1	25	4	1.788	270
2017	1	25	5	1.341	292.5
2017	1	25	6	1.788	0
2017	1	25	7	1.788	270
2017	1	25	8	1.341	270
2017	1	25	9	1.788	270
2017	1	27	10	1.341	22.5
2017	1	27	11	1.341	0
2017	1	27	12	1.341	0
2017	1	27	13	0.894	0
2017	1	27	14	1.341	0
2017	1	27	15	0.894	0
2017	1	27	16	1.341	45
2017	1	27	17	1.788	90
2017	1	27	18	1.341	90
2017	1	27	19	0.894	112.5
2017	1	27	20	0.894	112.5
2017	1	27	21	1.341	112.5
2017	1	28	10	0.894	0
2017	1	28	11	0.894	0
2017	1	28	12	1.341	0
2017	1	28	13	0.894	0
2017	1	28	14	1.341	0
2017	1	28	15	1.341	0
2017	1	28	16	1.341	0
2017	1	28	17	1.341	0
2017	1	28	18	1.341	0
2017	1	28	5	0.894	0
2017	1	28	6	0.894	22.5
2017	1	28	7	0.894	0
2017	1	28	8	0.894	315
2017	1	28	9	0.894	0
2017	1	29	11	0.894	0
2017	1	29	12	0.894	45
2017	1	29	13	0.894	0
2017	1	29	14	0.894	0
2017	1	29	15	0.894	45
2017	1	29	16	0.894	45
2017	1	29	17	0.894	45
2017	1	29	18	0.447	112.5
2017	1	29	19	0.894	90
2017	1	29	20	0	90
2017	1	29	21	0	337.5
2017	1	29	22	0.447	315
2017	1	29	23	0.447	225
2017	1	3	10	1.788	270
2017	1	3	11	1.788	270
2017	1	3	12	1.788	315
2017	1	3	13	1.788	315
2017	1	3	14	1.341	315
2017	1	3	15	1.788	315
2017	1	3	16	1.341	292.5
2017	1	3	17	1.341	315
2017	1	3	18	1.341	292.5
2017	1	3	19	0.894	247.5
2017	1	3	20	0.894	270
2017	1	3	21	1.341	292.5
2017	1	3	22	1.341	270
2017	1	3	23	1.341	270
2017	1	3	3	0.894	315
2017	1	3	4	1.341	315
2017	1	3	5	0.894	270
2017	1	3	6	0.894	0
2017	1	3	7	1.341	0
2017	1	3	8	1.788	315
2017	1	3	9	1.788	292.5
2017	1	30	10	1.341	0
2017	1	30	11	0.894	0
2017	1	30	12	1.341	0
2017	1	30	13	0.894	45
2017	1	30	14	1.341	0
2017	1	30	15	0.894	0
2017	1	30	16	0.894	22.5
2017	1	30	17	0.894	22.5
2017	1	30	18	1.341	90
2017	1	30	19	0.894	112.5
2017	1	30	20	0.447	67.5
2017	1	30	21	0.894	22.5
2017	1	30	22	0.894	22.5
2017	1	30	23	0.894	315
2017	1	30	4	1.341	292.5
2017	1	30	5	0.894	247.5
2017	1	30	6	0.894	225
2017	1	30	7	0.447	202.5
2017	1	30	8	0.894	315
2017	1	30	9	0.894	315
2017	1	31	10	1.341	315
2017	1	31	11	1.341	315
2017	1	31	12	1.341	315
2017	1	31	13	1.788	0
2017	1	31	14	1.788	0
2017	1	31	15	1.788	315
2017	1	31	16	1.341	315
2017	1	31	17	1.341	315
2017	1	31	18	0.894	337.5
2017	1	31	19	1.341	0
2017	1	31	20	0.894	315
2017	1	31	21	1.341	0
